time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
874,30,-3.790797,1.069211,-4.756866,0.5610743,0,-3.527399,0.928007,-4.343838,0.07167254,-1.375288,0,8
886,30,-3.786769,1.066629,-4.763112,0.564934,0,-3.52664,0.9272524,-4.343967,0.0773835,0.192982,0,8
899,30,-3.783284,1.064039,-4.768827,0.5165812,0,-3.525568,0.9267538,-4.343958,0.08513169,-2.417636,0,8
918,30,-3.780745,1.061227,-4.774061,0.4658229,0,-3.524153,0.9264646,-4.343877,0.1042209,-2.537918,0,8
929,30,-3.777403,1.058695,-4.779504,0.4985381,0,-3.522908,0.9259264,-4.344018,0.09899087,1.635763,0,8
940,30,-3.773933,1.056144,-4.784573,0.4753335,0,-3.521606,0.9253429,-4.344213,0.1028968,-1.160231,0,8
958,30,-3.770934,1.053629,-4.788902,0.4164002,0,-3.519846,0.9250414,-4.344363,0.1278511,-2.946665,0,8
968,30,-3.76791,1.051446,-4.793428,0.4260043,0,-3.518218,0.9247305,-4.344463,0.1206109,0.4802018,0,8
982,30,-3.765398,1.049702,-4.797274,0.3520713,0,-3.516351,0.9245929,-4.344578,0.1343823,-3.696649,0,8
998,30,-3.76343,1.048597,-4.800613,0.2892091,0,-3.514287,0.9242908,-4.344868,0.1511581,-3.143111,0,8
1013,30,-3.761383,1.047301,-4.804017,0.2983459,0,-3.512276,0.923957,-4.345206,0.1475008,0.4568428,0,8
1027,30,-3.7593,1.046033,-4.807325,0.2957017,0,-3.510214,0.9236999,-4.345459,0.1506221,-0.1322135,0,8
1038,30,-3.757184,1.044678,-4.810477,0.2871911,0,-3.508344,0.9234428,-4.345652,0.1351862,-0.4255295,0,8
1053,30,-3.75504,1.043008,-4.81352,0.2952108,0,-3.506487,0.9231608,-4.345861,0.1367813,0.4009888,0,8
1069,30,-3.753109,1.041689,-4.816209,0.2544416,0,-3.504711,0.9226473,-4.346194,0.1341317,-2.038461,0,8
1080,30,-3.751154,1.040775,-4.818762,0.2419808,0,-3.503004,0.9221759,-4.346519,0.1303213,-0.6230392,0,8
1093,30,-3.749243,1.040403,-4.820673,0.1948503,0,-3.501439,0.9215734,-4.346923,0.1231968,-2.356527,0,8
1113,30,-3.747631,1.03995,-4.822079,0.1577287,0,-3.500126,0.9208723,-4.347379,0.1122709,-1.856081,0,8
1122,30,-3.746948,1.039076,-4.823979,0.1589316,0,-3.498811,0.9202102,-4.347799,0.1106403,0.06014407,0,8
1136,30,-3.746768,1.037846,-4.825599,0.1458402,0,-3.497733,0.9194738,-4.348221,0.09797947,-0.65457,0,8
1153,30,-3.746701,1.036645,-4.826582,0.112115,0,-3.497191,0.9185898,-4.348609,0.07990144,-1.686259,0,8
1167,30,-3.746045,1.037069,-4.827012,0.06429719,0,-3.496761,0.9178221,-4.348872,0.06620737,-2.390889,0,8
1178,30,-3.744684,1.03675,-4.828001,0.1238559,0,-3.496104,0.9171369,-4.34912,0.07092891,2.977935,0,8
1999,30,-3.725539,0.9467218,-4.49543,24.39916,0,-3.536549,0.9275858,-4.322269,3.511224,1213.766,0,7
2014,30,-3.725658,0.9443263,-4.496347,0.1762697,0,-3.537781,0.9280975,-4.322895,0.1011105,-1211.145,0,7
2031,30,-3.725488,0.9421361,-4.497265,0.1692071,0,-3.538781,0.9288,-4.323484,0.09645411,-0.3531285,0,7
2040,30,-3.725519,0.9399206,-4.498028,0.1829547,0,-3.539714,0.9294584,-4.323998,0.09778997,0.6873816,0,7
2056,30,-3.725722,0.938488,-4.498945,0.12034,0,-3.540186,0.9303737,-4.324392,0.07745373,-3.130736,0,7
2072,30,-3.725875,0.9378465,-4.499817,0.07880791,0,-3.540385,0.9314267,-4.324556,0.07815848,-2.076607,0,7
2084,30,-3.726119,0.9377337,-4.500691,0.06450818,0,-3.540484,0.9325039,-4.324574,0.07629582,-0.714986,0,7
2097,30,-3.726336,0.9372551,-4.501507,0.07179742,0,-3.540255,0.9330952,-4.324437,0.04799203,0.3644619,0,7
2110,30,-3.726521,0.9373169,-4.502327,0.06082534,0,-3.540039,0.9336568,-4.324329,0.04412289,-0.5486041,0,7
2124,30,-3.726659,0.937772,-4.502966,0.05633663,0,-3.53994,0.9341814,-4.324313,0.03777852,-0.2244353,0,7
2140,30,-3.726671,0.9381558,-4.503542,0.04971993,0,-3.539799,0.9345224,-4.324312,0.02648015,-0.3308352,0,7
2153,30,-3.726778,0.9388396,-4.504175,0.06739676,0,-3.539741,0.9349405,-4.324319,0.03034291,0.8838415,0,7
2170,30,-3.726589,0.9400911,-4.503949,0.0927086,0,-3.53973,0.9353593,-4.324299,0.03024791,1.265592,0,7
2182,30,-3.726545,0.9406748,-4.504148,0.04468834,0,-3.539751,0.9354018,-4.324279,0.003704963,-2.401013,0,7
2196,30,-3.726788,0.9425496,-4.50602,0.188124,0,-3.539814,0.9355655,-4.324249,0.01257424,7.171785,0,7
2211,30,-3.7269,0.9457061,-4.508565,0.2927695,0,-3.539918,0.9358182,-4.324194,0.02012971,5.232272,0,7
2224,30,-3.726864,0.948301,-4.510465,0.2324684,0,-3.539999,0.9359596,-4.32416,0.01203166,-3.015052,0,7
2235,30,-3.726705,0.951377,-4.512774,0.2761499,0,-3.540132,0.9361212,-4.324103,0.01554551,2.184075,0,7
2249,30,-3.726376,0.9548234,-4.515735,0.3241012,0,-3.540435,0.9363152,-4.32402,0.02628544,2.397566,0,7
2265,30,-3.725953,0.9587306,-4.519628,0.4006422,0,-3.541238,0.9366611,-4.323816,0.06500366,3.827047,0,7
2279,30,-3.725558,0.9627475,-4.524019,0.4308274,0,-3.542186,0.9369621,-4.323598,0.07360259,1.50926,0,7
2292,30,-3.725467,0.9670696,-4.529162,0.4802115,0,-3.543455,0.937325,-4.3234,0.09535937,2.469206,0,7
2309,30,-3.726077,0.9722577,-4.535843,0.6037069,0,-3.544632,0.9375547,-4.323364,0.08544537,6.17477,0,7
2321,30,-3.726809,0.9770395,-4.542078,0.5720285,0,-3.545315,0.9376789,-4.323445,0.05063152,-1.583919,0,7
2335,30,-3.727839,0.9818484,-4.549461,0.6323044,0,-3.54603,0.9377751,-4.323659,0.05361683,3.013796,0,7
2347,30,-3.72865,0.9862247,-4.556289,0.5949299,0,-3.546627,0.9378835,-4.323822,0.0459039,-1.868725,0,7
2364,30,-3.729551,0.9900545,-4.564605,0.6489062,0,-3.546926,0.9381846,-4.324058,0.03418389,2.698815,0,7
2376,30,-3.729946,0.9934665,-4.571985,0.5921595,0,-3.547108,0.9384519,-4.324212,0.02606469,-2.837339,0,7
2389,30,-3.73021,0.9973975,-4.579285,0.5951389,0,-3.547034,0.9387726,-4.324303,0.02449188,0.1489729,0,7
2405,30,-3.73061,1.001972,-4.586756,0.6245489,0,-3.546732,0.939301,-4.324336,0.04339362,1.470497,0,7
2418,30,-3.731277,1.006239,-4.594148,0.6179988,0,-3.54652,0.9401183,-4.324364,0.06099239,-0.3275007,0,7
2432,30,-3.731943,1.010807,-4.601441,0.6226974,0,-3.546132,0.9411654,-4.324327,0.08060359,0.2349257,0,7
2446,30,-3.732117,1.015709,-4.608449,0.6067269,0,-3.545437,0.9425892,-4.32406,0.1139601,-0.7985204,0,7
2460,30,-3.731574,1.019959,-4.615327,0.5876357,0,-3.544662,0.9439938,-4.32349,0.1234316,-0.9545624,0,7
2474,30,-3.729828,1.023179,-4.622317,0.5597928,0,-3.543659,0.9457108,-4.32268,0.1523367,-1.392147,0,7
2489,30,-3.728086,1.026278,-4.629603,0.5653709,0,-3.542196,0.9476135,-4.321759,0.1792729,0.278905,0,7
2503,30,-3.726764,1.028991,-4.637475,0.6291308,0,-3.540501,0.9494591,-4.320924,0.1971273,3.187996,0,7
2518,30,-3.725834,1.03163,-4.646023,0.6336925,0,-3.538579,0.9509301,-4.32042,0.1741421,0.2280861,0,7
2530,30,-3.725176,1.034339,-4.654686,0.6594829,0,-3.536849,0.9520783,-4.320192,0.151392,1.28952,0,7
2543,30,-3.724279,1.036899,-4.66312,0.6523405,0,-3.535096,0.9529766,-4.320158,0.1450295,-0.3571182,0,7
2555,30,-3.722777,1.038733,-4.671384,0.6075943,0,-3.53329,0.9535201,-4.320323,0.1338405,-2.237311,0,7
2572,30,-3.720735,1.039928,-4.679451,0.6000196,0,-3.531482,0.9537981,-4.320556,0.1316327,-0.3787339,0,7
2586,30,-3.718582,1.04116,-4.687471,0.6076891,0,-3.529754,0.9538761,-4.320799,0.1263891,0.3834754,0,7
2599,30,-3.716505,1.042316,-4.695502,0.6062987,0,-3.528248,0.9537054,-4.320963,0.1103782,-0.06952286,0,7
2612,30,-3.714859,1.043126,-4.703828,0.6166996,0,-3.526841,0.9536709,-4.320994,0.1018297,0.5200475,0,7
2628,30,-3.713879,1.043581,-4.712508,0.6259374,0,-3.525566,0.9534624,-4.321021,0.09250394,0.4618883,0,7
2639,30,-3.712677,1.04408,-4.721125,0.6228473,0,-3.524435,0.9531201,-4.321043,0.0844251,-0.1545042,0,7
2654,30,-3.711201,1.044635,-4.729702,0.6225093,0,-3.52345,0.9528561,-4.321093,0.07292075,-0.0169009,0,7
2669,30,-3.709826,1.044656,-4.738444,0.636525,0,-3.522758,0.952355,-4.32126,0.06257002,0.7007837,0,7
2685,30,-3.709066,1.044487,-4.747318,0.6467118,0,-3.522103,0.9517733,-4.321495,0.0658709,0.5093426,0,7
2698,30,-3.708641,1.044139,-4.756516,0.6565354,0,-3.521434,0.9512672,-4.321752,0.06253847,0.491181,0,7
2710,30,-3.708005,1.044196,-4.765871,0.6798003,0,-3.520601,0.9507989,-4.322041,0.07235004,1.163241,0,7
2725,30,-3.707511,1.044472,-4.775462,0.6836271,0,-3.519487,0.950235,-4.322437,0.09320059,0.1913399,0,7
2738,30,-3.707085,1.044267,-4.784672,0.6605226,0,-3.518549,0.9496861,-4.322882,0.08408543,-1.155221,0,7
2752,30,-3.707557,1.043772,-4.793612,0.6440087,0,-3.51762,0.9491582,-4.323339,0.08349302,-0.8256972,0,7
2765,30,-3.708961,1.043713,-4.802172,0.6219742,0,-3.51638,0.9485737,-4.323816,0.1040619,-1.101726,0,7
2778,30,-3.711592,1.044252,-4.809859,0.5910225,0,-3.515139,0.9482515,-4.324113,0.09553694,-1.547584,0,7
2795,30,-3.715519,1.044678,-4.81615,0.5308674,0,-3.513731,0.9481971,-4.324217,0.1009818,-3.007755,0,7
2806,30,-3.718597,1.044382,-4.821766,0.4612088,0,-3.51233,0.9482164,-4.324228,0.1008357,-3.482932,0,7
2824,30,-3.721303,1.042537,-4.824901,0.3204884,0,-3.510712,0.9484899,-4.324019,0.1169354,-7.036017,0,7
3698,30,-3.603455,0.9242058,-4.473732,28.24885,0,-3.518317,0.9441709,-4.308978,1.263961,1396.418,0,5
3712,30,-3.603778,0.923422,-4.475019,0.1048762,0,-3.518617,0.9437773,-4.309367,0.04282752,-1407.199,0,5
3725,30,-3.604167,0.9231104,-4.47637,0.1091072,0,-3.518996,0.9433062,-4.309809,0.05670603,0.2115522,0,5
3741,30,-3.60462,0.9232662,-4.477512,0.08903425,0,-3.519321,0.9429508,-4.310143,0.04219683,-1.003648,0,5
3754,30,-3.604639,0.9230438,-4.478171,0.04993074,0,-3.51958,0.94274,-4.310362,0.02863488,-1.955176,0,5
3771,30,-3.604422,0.9229183,-4.478517,0.03069118,0,-3.519872,0.9425299,-4.310566,0.02974108,-0.9619777,0,5
3782,30,-3.604113,0.9229767,-4.4788,0.03050956,0,-3.520085,0.9424283,-4.310658,0.01824961,-0.009081233,0,5
3796,30,-3.604072,0.923138,-4.47952,0.05305263,0,-3.520244,0.9423668,-4.310689,0.01241311,1.127154,0,5
3812,30,-3.604199,0.9232471,-4.480515,0.07236444,0,-3.520357,0.9422739,-4.310704,0.01054185,0.9655906,0,5
3825,30,-3.604181,0.9232914,-4.481281,0.05538751,0,-3.520381,0.9422205,-4.310697,0.004270363,-0.8488467,0,5
3839,30,-3.604088,0.9233149,-4.482268,0.06974702,0,-3.520381,0.942168,-4.310695,0.003697671,0.7179758,0,5
3853,30,-3.604092,0.9235694,-4.483534,0.0871996,0,-3.520392,0.9420717,-4.31071,0.006624521,0.8726288,0,5
3865,30,-3.604095,0.9240413,-4.485052,0.116472,0,-3.520375,0.9418623,-4.310758,0.01579125,1.463622,0,5
3878,30,-3.60419,0.9249747,-4.487645,0.2099882,0,-3.520318,0.9416026,-4.310843,0.02126062,4.675808,0,5
3894,30,-3.604599,0.9263996,-4.491117,0.2725011,0,-3.520222,0.9412606,-4.310977,0.02739441,3.125648,0,5
3910,30,-3.605173,0.9281685,-4.495355,0.3335055,0,-3.520115,0.9409933,-4.311079,0.02201129,3.050217,0,5
3923,30,-3.605763,0.9302586,-4.500176,0.3772437,0,-3.520024,0.940881,-4.311108,0.01051698,2.186909,0,5
3936,30,-3.606322,0.9322782,-4.505154,0.3892711,0,-3.519969,0.9408031,-4.311126,0.00699374,0.6013691,0,5
3950,30,-3.607001,0.9347662,-4.510969,0.455921,0,-3.519875,0.9406442,-4.311182,0.01384011,3.332497,0,5
3964,30,-3.607756,0.9373756,-4.517159,0.4867944,0,-3.519766,0.9404012,-4.311307,0.02118073,1.543671,0,5
3976,30,-3.608595,0.9400157,-4.52394,0.5206282,0,-3.519703,0.9402823,-4.311394,0.01138584,1.69169,0,5
3994,30,-3.609326,0.9433365,-4.531046,0.567337,0,-3.519614,0.9402504,-4.311437,0.007488111,2.335441,0,5
4006,30,-3.609952,0.9463402,-4.537431,0.5138856,0,-3.519476,0.9402207,-4.311479,0.01064653,-2.672571,0,5
4019,30,-3.610642,0.9496108,-4.544556,0.5653509,0,-3.51915,0.9402486,-4.311518,0.02368384,2.573264,0,5
4033,30,-3.611489,0.9530833,-4.55219,0.602079,0,-3.518619,0.9403836,-4.311518,0.03912962,1.836404,0,5
4048,30,-3.612635,0.9567972,-4.560219,0.638141,0,-3.517946,0.9405828,-4.311501,0.05026063,1.8031,0,5
4059,30,-3.613664,0.9604388,-4.568214,0.6287131,0,-3.517546,0.9406915,-4.311512,0.02942922,-0.4713923,0,5
4075,30,-3.614504,0.9639035,-4.576245,0.6331578,0,-3.517223,0.9407588,-4.311563,0.0240905,0.2222329,0,5
4088,30,-3.615318,0.9677124,-4.584418,0.6613293,0,-3.516957,0.9407898,-4.311637,0.02029091,1.408577,0,5
4104,30,-3.616066,0.9720711,-4.59283,0.6804813,0,-3.516677,0.9408097,-4.311744,0.02151863,0.9575993,0,5
4117,30,-3.616719,0.9765412,-4.601127,0.6860056,0,-3.516246,0.9408539,-4.311844,0.03225223,0.2762139,0,5
4131,30,-3.617401,0.9815148,-4.609775,0.7112569,0,-3.515829,0.9408919,-4.311922,0.03030749,1.262563,0,5
4142,30,-3.618266,0.9865338,-4.618523,0.7294159,0,-3.515514,0.9408997,-4.311975,0.02303681,0.9079516,0,5
4159,30,-3.61954,0.9912764,-4.627765,0.749109,0,-3.515185,0.9409429,-4.312006,0.02385325,0.9846568,0,5
4174,30,-3.620856,0.9955665,-4.636738,0.720375,0,-3.514973,0.9409688,-4.312013,0.01532437,-1.436701,0,5
4185,30,-3.621985,0.9997606,-4.645296,0.6937363,0,-3.514783,0.9410149,-4.312004,0.01415234,-1.331934,0,5
4201,30,-3.622962,1.003883,-4.653411,0.6510004,0,-3.514377,0.9411224,-4.311954,0.03005599,-2.136794,0,5
4214,30,-3.623998,1.008273,-4.661265,0.6527204,0,-3.513957,0.9412178,-4.311878,0.03152827,0.08599758,0,5
4228,30,-3.624844,1.012622,-4.668855,0.6328731,0,-3.513506,0.9413192,-4.311775,0.03410992,-0.9923667,0,5
4241,30,-3.625411,1.016576,-4.676173,0.60041,0,-3.512998,0.9414672,-4.311616,0.03982043,-1.623151,0,5
4259,30,-3.625571,1.019626,-4.683162,0.535478,0,-3.512269,0.9416244,-4.31139,0.05468022,-3.246603,0,5
4268,30,-3.62614,1.023247,-4.690658,0.6165973,0,-3.512035,0.9416536,-4.311329,0.01802617,4.055965,0,5
4282,30,-3.626576,1.026362,-4.697857,0.5522342,0,-3.511339,0.9416863,-4.311176,0.05011341,-3.218153,0,5
4299,30,-3.62739,1.029163,-4.705139,0.5602537,0,-3.510051,0.9417627,-4.310884,0.09445696,0.4009724,0,5
4314,30,-3.628414,1.032081,-4.712634,0.5914441,0,-3.509143,0.9417646,-4.310709,0.06750687,1.559523,0,5
4324,30,-3.629541,1.034966,-4.720082,0.5876376,0,-3.5081,0.9417612,-4.310504,0.07745418,-0.1903266,0,5
4341,30,-3.631899,1.036863,-4.727699,0.5822418,0,-3.50682,0.941623,-4.310347,0.09207242,-0.2697885,0,5
4352,30,-3.634331,1.038862,-4.735455,0.6016021,0,-3.506356,0.9414315,-4.310366,0.03614926,0.9680122,0,5
4365,30,-3.636773,1.039667,-4.743068,0.5796107,0,-3.505718,0.941099,-4.310372,0.05189571,-1.099569,0,5
4383,30,-3.638317,1.039618,-4.750144,0.5140277,0,-3.505239,0.9407388,-4.310377,0.04252508,-3.279153,0,5
4395,30,-3.639566,1.039479,-4.756999,0.5054506,0,-3.505004,0.9404852,-4.310377,0.02508749,-0.4288524,0,5
4409,30,-3.641041,1.03913,-4.763812,0.5022525,0,-3.504612,0.9401444,-4.310396,0.03736262,-0.1599044,0,5
4424,30,-3.643248,1.038817,-4.770644,0.5165239,0,-3.503896,0.9396225,-4.310453,0.06385498,0.7135689,0,5
4435,30,-3.645686,1.039336,-4.777632,0.5303887,0,-3.503346,0.9392073,-4.310542,0.04966796,0.6932408,0,5
4452,30,-3.648642,1.03968,-4.784325,0.5210833,0,-3.502255,0.9381853,-4.310908,0.1094628,-0.4652709,0,5
4465,30,-3.651153,1.039835,-4.790713,0.4966757,0,-3.50135,0.9371011,-4.311425,0.108824,-1.220381,0,5
4481,30,-3.653595,1.039662,-4.796855,0.4766627,0,-3.501002,0.9362043,-4.311969,0.07968,-1.000647,0,5
4493,30,-3.655885,1.039266,-4.803007,0.4718005,0,-3.500643,0.9353619,-4.312554,0.07793751,-0.2431095,0,5
4505,30,-3.658101,1.038617,-4.809064,0.4658184,0,-3.50038,0.9345471,-4.313249,0.07925101,-0.2991065,0,5
4521,30,-3.660193,1.037429,-4.814847,0.4492839,0,-3.500222,0.9336203,-4.314154,0.09361208,-0.8267239,0,5
4533,30,-3.662203,1.036213,-4.82028,0.4223589,0,-3.499941,0.9327683,-4.315032,0.0895687,-1.346251,0,5
4550,30,-3.664241,1.035395,-4.82515,0.387817,0,-3.499595,0.9319225,-4.316101,0.10208,-1.727095,0,5
4562,30,-3.666396,1.035324,-4.829739,0.3624654,0,-3.499209,0.9311295,-4.317141,0.09748457,-1.267582,0,5
4576,30,-3.668649,1.03526,-4.833993,0.3458753,0,-3.498904,0.9304688,-4.318163,0.09016981,-0.8295044,0,5
4591,30,-3.670797,1.035093,-4.837998,0.3273825,0,-3.498606,0.9299697,-4.319156,0.08282088,-0.9246364,0,5
4605,30,-3.671973,1.03468,-4.841361,0.2567557,0,-3.498311,0.9295977,-4.320188,0.08132873,-3.531343,0,5
4616,30,-3.672689,1.033939,-4.844728,0.2547241,0,-3.497946,0.9291736,-4.321188,0.08287098,-0.1015782,0,5
4632,30,-3.672535,1.0334,-4.847391,0.1937266,0,-3.497403,0.9288859,-4.322341,0.0930434,-3.049877,0,5
4646,30,-3.672826,1.033228,-4.85015,0.2004502,0,-3.496778,0.9285661,-4.323465,0.09556352,0.3361821,0,5
4658,30,-3.673362,1.033504,-4.852436,0.1702388,0,-3.496168,0.9282479,-4.324568,0.09358808,-1.510571,0,5
4676,30,-3.674968,1.033755,-4.854136,0.1688143,0,-3.495541,0.9280505,-4.32564,0.09026386,-0.07122606,0,5
4688,30,-3.67674,1.03374,-4.85621,0.1969237,0,-3.494957,0.9277815,-4.326707,0.08993053,1.405473,0,5
