time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
1427,26,2.143254,0.9036702,-4.333208,0.40513,0,2.073152,0.7774932,-4.572083,3.815674E-05,-4.553318,0,0
1459,26,2.141991,0.9022981,-4.331855,0.03311079,0,2.073153,0.7774934,-4.572084,9.843838E-06,-18.60096,0,0
1487,26,2.140094,0.9000643,-4.329897,0.1250414,0,2.071984,0.7772961,-4.572862,0.05030014,4.59653,0,0
1494,26,2.139327,0.8990146,-4.329211,0.05276615,0,2.071673,0.7771604,-4.573081,0.01449847,-3.613762,0,0
1549,26,2.136238,0.895727,-4.329222,0.3138957,0,2.064315,0.7773924,-4.576583,0.5672845,13.05648,0,0
1565,26,2.134904,0.8949096,-4.329191,0.02814232,0,2.06355,0.7773777,-4.576708,0.01394169,-14.28767,0,0
1617,26,2.127852,0.8916626,-4.327074,0.5726763,0,2.064005,0.7772729,-4.577003,0.03931814,27.2267,0,0
1622,26,2.125848,0.8907954,-4.326459,0.05148017,0,2.063988,0.7772604,-4.577103,0.002302888,-26.05981,0,0
1673,26,2.116389,0.8875508,-4.323679,0.9523314,0,2.063874,0.777079,-4.577387,0.03265493,45.04256,0,0
1689,26,2.113333,0.8864083,-4.3227,0.06115678,0,2.063875,0.7770405,-4.577394,0.00070527,-44.55873,0,0
1743,26,2.103863,0.8835828,-4.319834,0.7141464,0,2.063846,0.7769733,-4.577388,0.005108341,32.64948,0,0
1759,26,2.102088,0.883667,-4.319186,0.0339501,0,2.063846,0.7769731,-4.577388,3.208748E-06,-34.00982,0,0
1810,26,2.097256,0.8825624,-4.31801,0.3624057,0,2.063846,0.7769731,-4.577388,3.792965E-05,16.42278,0,0
1814,26,2.096251,0.8822609,-4.317916,0.02536896,0,2.063846,0.7769731,-4.577388,5.740461E-06,-16.85184,0,0
1868,26,2.092993,0.8823241,-4.316632,0.2419743,0,2.063846,0.7769732,-4.577388,8.234164E-06,10.83027,0,0
1872,26,2.091789,0.882293,-4.316045,0.03070955,0,2.063846,0.7769732,-4.577388,0,-10.56324,0,0
1924,26,2.08795,0.8819384,-4.313248,0.425784,0,2.064755,0.7775464,-4.578291,0.1254977,19.75373,0,0
1940,26,2.086428,0.881794,-4.312019,0.03514763,0,2.064654,0.7775106,-4.579333,0.01876117,-19.53182,0,0
1992,26,2.080639,0.8796943,-4.30652,0.5741685,0,2.057921,0.7775981,-4.577379,0.4876206,26.95104,0,0
1997,26,2.079338,0.8790983,-4.305195,0.04464744,0,2.055959,0.7776107,-4.576527,0.04893969,-26.47605,0,0
2009,26,2.076053,0.8777027,-4.301638,0.4507276,0,2.048489,0.7776386,-4.571298,0.8157794,20.30401,0,0
2082,26,2.075288,0.8804721,-4.299685,0.2438941,0,2.050051,0.7857316,-4.56595,0.6898046,-10.34167,0,0
2093,26,2.074047,0.8805317,-4.298043,0.02954363,0,2.050166,0.7897563,-4.563507,0.0675793,-10.71752,0,0
2147,26,2.067389,0.8814764,-4.287896,0.8342424,0,2.050224,0.8170395,-4.536594,2.626258,40.23494,0,0
2183,26,2.065654,0.8819088,-4.284972,0.06114662,0,2.049993,0.8221673,-4.527339,0.1887973,-38.65479,0,0
2211,26,2.05875,0.8837334,-4.273646,0.4905584,0,2.049228,0.8405521,-4.488426,1.577124,21.47059,0,0
2239,26,2.054505,0.8852113,-4.2665,0.3005896,0,2.047358,0.8466825,-4.46238,0.9550427,-9.498437,0,0
2247,26,2.050292,0.8868771,-4.259229,0.3073445,0,2.04744,0.8538638,-4.437441,0.931067,0.3377423,0,0
2302,26,2.045004,0.8894445,-4.248474,0.861599,0,2.046943,0.8535957,-4.413713,1.668421,27.71273,0,0
2316,26,2.04279,0.8905211,-4.243885,0.09377086,0,2.046715,0.854175,-4.402619,0.2000838,-38.39141,0,0
2368,26,2.034203,0.8939819,-4.22448,1.521293,0,2.048657,0.8561676,-4.360241,3.004936,71.37611,0,0
2373,26,2.032065,0.8945222,-4.219633,0.1245047,0,2.049749,0.8568297,-4.349855,0.2446869,-69.83942,0,0
2425,26,2.02497,0.8933798,-4.206438,1.206818,0,2.05365,0.8565643,-4.323035,2.176913,54.11565,0,0
2442,26,2.022953,0.8927114,-4.202594,0.07858493,0,2.054704,0.8566624,-4.315083,0.14355,-56.41164,0,0
2494,26,2.016366,0.8901362,-4.189436,1.071314,0,2.060683,0.8596305,-4.287143,2.0601,49.63643,0,0
2499,26,2.014975,0.8894317,-4.186548,0.07507949,0,2.062735,0.8604208,-4.280355,0.1632101,-49.8117,0,0
2510,26,2.011286,0.8872468,-4.178447,0.8259385,0,2.069428,0.8625526,-4.260376,1.908469,37.54295,0,0
2581,26,2.0143,0.8873173,-4.18133,0.2913507,0,2.072333,0.866648,-4.260726,0.3515599,-26.72939,0,0
2614,26,2.015532,0.887058,-4.180395,0.02251475,0,2.077508,0.8698162,-4.255558,0.1143874,-13.4418,0,0
2623,26,2.019724,0.8884733,-4.178579,0.1699762,0,2.089151,0.8754779,-4.248695,0.5207847,7.373071,0,0
2675,26,2.0199,0.8880956,-4.17723,0.09850547,0,2.095927,0.8794534,-4.245476,0.5925769,-3.573535,0,0
2680,26,2.020522,0.8878543,-4.177163,0.01563163,0,2.099444,0.881622,-4.243332,0.1085526,-4.143692,0,0
2732,26,2.022765,0.887246,-4.178355,0.209778,0,2.1092,0.8855696,-4.236739,0.9972865,9.707319,0,0
2769,26,2.023386,0.8869882,-4.178615,0.01288418,0,2.111414,0.886485,-4.23526,0.05031557,-9.844691,0,0
2775,26,2.02603,0.8855819,-4.179849,0.1184003,0,2.121668,0.8901808,-4.228691,0.4652883,5.275805,0,0
2828,26,2.02614,0.8840266,-4.180636,0.1207051,0,2.123981,0.8927429,-4.230546,0.2708136,0.1152411,0,0
2834,26,2.026545,0.8835589,-4.181047,0.01712449,0,2.125152,0.8931496,-4.230748,0.02897041,-5.179031,0,0
2884,26,2.027908,0.8835871,-4.182512,0.1715428,0,2.12357,0.892557,-4.232108,0.1858723,7.720915,0,0
2921,26,2.028281,0.8835552,-4.18297,0.01056716,0,2.12519,0.8951092,-4.232096,0.05399385,-8.048781,0,0
2929,26,2.029653,0.8831197,-4.184473,0.07420769,0,2.1324,0.9030622,-4.231905,0.3828546,3.182027,0,0
2983,26,2.030934,0.8828401,-4.186502,0.1708141,0,2.142553,0.9140456,-4.229433,1.071745,4.830321,0,0
3020,26,2.031472,0.8831065,-4.186985,0.01378742,0,2.147015,0.9180391,-4.228992,0.1074718,-7.851335,0,0
3027,26,2.033406,0.883339,-4.189095,0.1038491,0,2.162492,0.9306884,-4.227929,0.7239542,4.503084,0,0
3080,26,2.03385,0.8827813,-4.189764,0.06870403,0,2.169117,0.9294244,-4.224207,0.5410004,-1.757253,0,0
3096,26,2.034011,0.8828321,-4.190086,0.006513525,0,2.172851,0.9281721,-4.222635,0.07605975,-3.109525,0,0
3150,26,2.035387,0.8822278,-4.192992,0.2353573,0,2.191159,0.9250703,-4.220061,1.34857,11.44219,0,0
3154,26,2.035878,0.8820245,-4.193931,0.02462371,0,2.19609,0.9252334,-4.220026,0.112691,-10.53668,0,0
3166,26,2.037646,0.8814607,-4.197145,0.3297228,0,2.21044,0.9254193,-4.221751,1.283854,15.25495,0,0
3237,26,2.03967,0.8819512,-4.199077,0.203643,0,2.198164,0.9170607,-4.228776,1.177826,-6.303989,0,0
3270,26,2.041736,0.8816799,-4.201797,0.04911302,0,2.199966,0.9135026,-4.231966,0.07320437,-7.726498,0,0
3277,26,2.048162,0.8807284,-4.209532,0.3597342,0,2.206474,0.9077557,-4.238989,0.3976814,15.53106,0,0
3330,26,2.054071,0.8798566,-4.215742,0.6053375,0,2.207974,0.9040295,-4.242528,0.3761124,12.28017,0,0
3334,26,2.05652,0.879386,-4.218348,0.08440373,0,2.209321,0.9025818,-4.244421,0.06407625,-26.04669,0,0
3384,26,2.06534,0.8774377,-4.227077,1.011329,0,2.214749,0.8970215,-4.250059,0.7728678,46.34628,0,0
3389,26,2.068266,0.8767759,-4.229863,0.09680088,0,2.216574,0.8954295,-4.251759,0.06997107,-45.72642,0,0
3403,26,2.077614,0.874549,-4.238479,0.9551577,0,2.222377,0.8909554,-4.256351,0.6399456,42.91784,0,0
3474,26,2.082717,0.872838,-4.24221,0.4675576,0,2.224418,0.8868968,-4.256869,0.3264565,-24.38,0,0
3487,26,2.086454,0.8718492,-4.245124,0.06958298,0,2.226832,0.8855568,-4.258,0.04288782,-19.89873,0,0
3501,26,2.105319,0.8670119,-4.259002,1.667325,0,2.23992,0.8814293,-4.265685,1.096569,79.8871,0,0
3572,26,2.11002,0.8678628,-4.260467,0.3614573,0,2.243095,0.8803526,-4.266548,0.2504282,-65.29338,0,0
3584,26,2.113939,0.867394,-4.262586,0.06443501,0,2.24594,0.8795325,-4.267787,0.04617377,-14.85112,0,0
3637,26,2.131995,0.8652943,-4.271525,1.436607,0,2.259612,0.8742887,-4.274592,1.145143,68.6086,0,0
3654,26,2.135288,0.8649637,-4.27312,0.06595872,0,2.262474,0.8733901,-4.275883,0.05862584,-68.53242,0,0
3706,26,2.149012,0.864068,-4.278992,1.07316,0,2.274531,0.8715352,-4.280735,0.9421982,50.36008,0,0
3711,26,2.152512,0.863966,-4.280366,0.08752835,0,2.277781,0.8713702,-4.282014,0.08132498,-49.2816,0,0
3762,26,2.1642,0.8644972,-4.284667,1.02203,0,2.288494,0.8721565,-4.287392,0.9850278,46.72508,0,0
3767,26,2.168165,0.8646992,-4.286019,0.09685977,0,2.292198,0.872352,-4.289306,0.09638561,-46.25851,0,0
3817,26,2.180405,0.8655337,-4.290212,1.058598,0,2.303813,0.87265,-4.296272,1.106069,48.08691,0,0
3834,26,2.184279,0.8657972,-4.291576,0.07382544,0,2.30776,0.8735388,-4.297933,0.07846257,-49.23863,0,0
3887,26,2.19953,0.8669083,-4.296893,1.136861,0,2.324283,0.8778906,-4.302374,1.239665,53.15176,0,0
3892,26,2.203274,0.8671325,-4.298197,0.09193184,0,2.328418,0.878899,-4.30333,0.1010083,-52.24644,0,0
3944,26,2.212974,0.8672915,-4.302509,0.868067,0,2.338716,0.8803799,-4.305012,0.861675,38.80676,0,0
3960,26,2.215848,0.8672073,-4.304054,0.05839885,0,2.342212,0.8811505,-4.305498,0.06464744,-40.48341,0,0
4012,26,2.227206,0.8668956,-4.31057,0.9296631,0,2.355985,0.8842335,-4.308604,1.025732,43.56321,0,0
4017,26,2.230043,0.8668748,-4.312212,0.07649434,0,2.359301,0.8849481,-4.309549,0.08219244,-42.65844,0,0
4066,26,2.237905,0.8672732,-4.317555,0.7631967,0,2.367522,0.8862497,-4.314208,0.7651011,34.33512,0,0
4072,26,2.240438,0.867432,-4.319285,0.07229738,0,2.37051,0.8867687,-4.315859,0.08128619,-34.54497,0,0
4124,26,2.246441,0.8679183,-4.325132,0.6246721,0,2.378314,0.8889766,-4.322299,0.7706791,27.61874,0,0
4129,26,2.248417,0.8681253,-4.327044,0.06283382,0,2.381037,0.8898982,-4.324171,0.07814938,-28.09192,0,0
4180,26,2.253479,0.8688118,-4.333102,0.7013361,0,2.392338,0.895397,-4.330635,1.250908,31.92512,0,0
4196,26,2.255158,0.8689873,-4.335189,0.048138,0,2.396544,0.8977038,-4.332855,0.09479043,-32.65991,0,0
4248,26,2.26141,0.8697953,-4.3437,0.7412387,0,2.410206,0.9083468,-4.338001,1.264415,34.65504,0,0
4252,26,2.26292,0.8699504,-4.345892,0.06320173,0,2.413555,0.9111521,-4.338957,0.1059937,-33.90185,0,0
4266,26,2.267424,0.8703552,-4.352582,0.5995917,0,2.423403,0.9198633,-4.341096,0.9890633,26.8195,0,0
4338,26,2.268542,0.8699715,-4.354725,0.1732208,0,2.427641,0.9225537,-4.340624,0.3569168,-21.31855,0,0
4349,26,2.269848,0.8698897,-4.356951,0.03722601,0,2.431217,0.9251761,-4.341098,0.06429999,-6.799738,0,0
4401,26,2.275403,0.868508,-4.368111,0.8746383,0,2.450486,0.9368001,-4.34389,1.581292,41.87061,0,0
4406,26,2.276411,0.8681591,-4.37031,0.05872068,0,2.454233,0.9389376,-4.344369,0.1042749,-40.79588,0,0
4459,26,2.279204,0.8671789,-4.376002,0.4478103,0,2.465026,0.9436533,-4.345195,0.8241735,19.45448,0,0
4475,26,2.2801,0.8668904,-4.377721,0.03528897,0,2.468755,0.9452894,-4.345115,0.07333042,-20.62607,0,0
4528,26,2.28395,0.8653136,-4.383875,0.5282075,0,2.481303,0.9487461,-4.347406,0.9397782,24.64593,0,0
4531,26,2.284935,0.8648964,-4.385263,0.04140777,0,2.484476,0.9492494,-4.348423,0.07958417,-24.33999,0,0
4545,26,2.28805,0.8636991,-4.388941,0.3788455,0,2.493401,0.9495597,-4.352343,0.7440156,16.87189,0,0
4616,26,2.289399,0.8637394,-4.388421,0.1012191,0,2.496401,0.947585,-4.353207,0.2584728,-13.88132,0,0
4647,26,2.291556,0.8630193,-4.389602,0.03701727,0,2.501191,0.9467021,-4.354539,0.07295291,-3.210092,0,0
4655,26,2.296191,0.8616549,-4.391191,0.1839913,0,2.510687,0.9442837,-4.357898,0.3747597,7.348703,0,0
4708,26,2.298965,0.8628548,-4.390484,0.2177268,0,2.514503,0.9420326,-4.36022,0.3508306,1.686774,0,0
4712,26,2.300152,0.8633765,-4.390219,0.0312358,0,2.516549,0.9412916,-4.361004,0.05461275,-9.32455,0,0
4764,26,2.303964,0.8678501,-4.387789,0.4832227,0,2.522338,0.9390359,-4.363424,0.50663,22.59935,0,0
4768,26,2.30529,0.8693259,-4.386892,0.05091795,0,2.524296,0.9383819,-4.364264,0.05211784,-21.61524,0,0
4821,26,2.308366,0.8783313,-4.381036,0.8858408,0,2.528498,0.93654,-4.366551,0.4063939,41.74614,0,0
4838,26,2.308982,0.8815583,-4.378828,0.07090169,0,2.52879,0.9358304,-4.367623,0.02361332,-40.74696,0,0
4890,26,2.311618,0.8937527,-4.369314,1.100518,0,2.531326,0.9335189,-4.372084,0.3947504,51.48082,0,0
4895,26,2.311806,0.896871,-4.366676,0.09336576,0,2.532019,0.9331344,-4.373157,0.03047306,-50.35761,0,0
4945,26,2.309185,0.906393,-4.358532,1.201972,0,2.534045,0.9322909,-4.376406,0.3681281,55.43031,0,0
4950,26,2.308412,0.9091576,-4.356061,0.08526704,0,2.534678,0.9318977,-4.377734,0.03426691,-55.83525,0,0
5000,26,2.30468,0.9174578,-4.348886,1.048349,0,2.535853,0.9299335,-4.383276,0.5424157,48.15408,0,0
5005,26,2.303434,0.9201883,-4.34632,0.09000075,0,2.53639,0.929395,-4.385132,0.04573585,-47.9174,0,0
5017,26,2.300205,0.9281021,-4.338966,0.9552892,0,2.537416,0.9275042,-4.391277,0.5515833,43.26443,0,0
5089,26,2.301044,0.9307138,-4.338323,0.1982971,0,2.536979,0.927327,-4.394181,0.2069998,-37.84961,0,0
5101,26,2.300576,0.9332292,-4.336321,0.04646622,0,2.537731,0.9271559,-4.396394,0.03351961,-7.591544,0,0
5115,26,2.298231,0.9453698,-4.32622,1.109195,0,2.540927,0.9262052,-4.408055,0.8425943,53.13642,0,0
5186,26,2.29841,0.9473984,-4.324895,0.172544,0,2.54116,0.9244301,-4.411835,0.2970471,-46.83253,0,0
5199,26,2.29816,0.9496032,-4.32298,0.04207724,0,2.541894,0.9240309,-4.414341,0.03792812,-6.523336,0,0
5250,26,2.296969,0.9595569,-4.314751,0.9209203,0,2.544305,0.922893,-4.42677,0.9025781,43.94215,0,0
5255,26,2.296793,0.9613197,-4.313413,0.05317743,0,2.54434,0.9227384,-4.429355,0.0620342,-43.38714,0,0
5307,26,2.296456,0.9654012,-4.310838,0.341588,0,2.542508,0.9227654,-4.437553,0.5931754,14.42053,0,0
5312,26,2.296338,0.966812,-4.30992,0.03861426,0,2.542125,0.9227233,-4.440327,0.06407657,-15.14869,0,0
5362,26,2.295638,0.9698693,-4.308727,0.2976,0,2.541339,0.9233535,-4.449538,0.8218291,12.94929,0,0
5367,26,2.295474,0.9710397,-4.308249,0.02989757,0,2.54102,0.9236361,-4.452601,0.07252264,-13.38512,0,0
5421,26,2.295243,0.973177,-4.307849,0.1655709,0,2.540922,0.9260641,-4.4629,0.8012901,6.783667,0,0
5456,26,2.295084,0.9735338,-4.307632,0.007996703,0,2.540438,0.926853,-4.466891,0.07332788,-7.87871,0,0
5464,26,2.295157,0.9765204,-4.307135,0.1087025,0,2.539505,0.930427,-4.482725,0.5835462,5.035292,0,0
5516,26,2.29516,0.9772478,-4.306291,0.0783551,0,2.53954,0.933652,-4.491586,0.6629479,-1.517372,0,0
5520,26,2.295212,0.9777526,-4.305996,0.01360791,0,2.539471,0.9345187,-4.496359,0.1125098,-3.23736,0,0
5533,26,2.295313,0.9787883,-4.305334,0.1006669,0,2.540013,0.9366897,-4.511086,1.215675,4.352948,0,0
5605,26,2.294256,0.9787408,-4.304231,0.1098873,0,2.539759,0.9366755,-4.516744,0.4072511,0.4610237,0,0
5618,26,2.294113,0.9791845,-4.303964,0.007712326,0,2.539092,0.9368792,-4.521927,0.07508343,-5.108751,0,0
5672,26,2.292369,0.9796523,-4.301856,0.1911511,0,2.537975,0.9337827,-4.548062,1.814312,9.171939,0,0
5687,26,2.291313,0.9785914,-4.300757,0.03347566,0,2.538042,0.9334371,-4.552568,0.08147008,-7.883772,0,0
5739,26,2.289778,0.9785839,-4.299247,0.1531271,0,2.536271,0.9328107,-4.570162,1.258261,5.982572,0,0
5744,26,2.289621,0.9786274,-4.299126,0.004687573,0,2.536144,0.9326741,-4.57422,0.09361961,-7.421977,0,0
5755,26,2.289194,0.9787582,-4.298816,0.04743673,0,2.535785,0.9327246,-4.585632,0.9963546,2.137458,0,0
5770,26,2.288595,0.9788861,-4.298433,0.05126513,0,2.535131,0.9343803,-4.587593,0.1881173,0.1914201,0,0
5859,26,2.286504,0.979265,-4.297544,0.1633673,0,2.533345,0.9392642,-4.593302,0.5476122,5.605109,0,0
5868,26,2.28632,0.9792733,-4.297474,0.002355471,0,2.533565,0.9401397,-4.59574,0.03120475,-8.050591,0,0
5920,26,2.283783,0.9793007,-4.297024,0.1743493,0,2.532736,0.9453408,-4.617894,1.540694,8.599689,0,0
5925,26,2.283382,0.9792721,-4.29706,0.009386663,0,2.532525,0.9457583,-4.622572,0.1091993,-8.24813,0,0
5976,26,2.282457,0.9795102,-4.297317,0.08169601,0,2.532889,0.9484786,-4.636325,1.158346,3.615468,0,0
5981,26,2.282153,0.9796106,-4.297317,0.007342175,0,2.532877,0.9496289,-4.640722,0.1041079,-3.717692,0,0
5992,26,2.281967,0.9798094,-4.297202,0.02574447,0,2.532593,0.9531635,-4.654017,1.200567,0.9201148,0,0
6064,26,2.281367,0.9808485,-4.296194,0.1103698,0,2.529307,0.9520653,-4.659457,0.4540497,4.231268,0,0
6077,26,2.281172,0.9810989,-4.295803,0.007229806,0,2.528697,0.9528127,-4.663205,0.05556105,-5.157002,0,0
6090,26,2.280599,0.9816781,-4.294668,0.09965195,0,2.524558,0.9575328,-4.679855,1.269349,4.621107,0,0
6160,26,2.279455,0.9809572,-4.294551,0.09726328,0,2.52343,0.9566084,-4.678847,0.1270007,-0.1194336,0,0
6194,26,2.278543,0.980284,-4.294799,0.01662689,0,2.52371,0.957312,-4.680248,0.0228245,-4.031819,0,0
6202,26,2.276466,0.9785907,-4.295414,0.09797888,0,2.52447,0.9588873,-4.679009,0.07639865,4.067599,0,0
6255,26,2.275492,0.977203,-4.295907,0.124751,0,2.526135,0.9580448,-4.668704,0.7398835,1.338606,0,0
6272,26,2.275182,0.9766303,-4.29624,0.01308192,0,2.527366,0.9578965,-4.663795,0.09056803,-5.583454,0,0
6322,26,2.274489,0.9746201,-4.297822,0.1931089,0,2.532805,0.9545444,-4.64142,1.695229,9.001349,0,0
6327,26,2.274398,0.9742023,-4.298233,0.01419915,0,2.53417,0.9533764,-4.635414,0.1502499,-8.945489,0,0
6379,26,2.273519,0.9713546,-4.298859,0.2185183,0,2.542695,0.9472104,-4.615961,1.586948,10.21596,0,0
6384,26,2.273601,0.9710727,-4.299352,0.01350075,0,2.546126,0.9451097,-4.609616,0.1767309,-10.25088,0,0
6435,26,2.274272,0.9708223,-4.30093,0.1324262,0,2.559123,0.938196,-4.591322,1.794822,5.946272,0,0
6440,26,2.274564,0.9707595,-4.301499,0.01498383,0,2.563473,0.93576,-4.585443,0.179452,-5.872118,0,0
6452,26,2.275404,0.970657,-4.303002,0.1413284,0,2.57773,0.9283766,-4.568097,1.937023,6.317229,0,0
6523,26,2.276769,0.9713909,-4.30444,0.1496539,0,2.588582,0.9273229,-4.564064,0.8227416,0.4162736,0,0
6535,26,2.277367,0.9715433,-4.304925,0.01129019,0,2.595444,0.9259989,-4.558627,0.1274489,-6.918185,0,0
6570,26,2.280191,0.9718142,-4.304857,0.1986307,0,2.63078,0.9223695,-4.534841,2.991732,9.367027,0,0
6617,26,2.280209,0.9713646,-4.304903,0.01636974,0,2.638558,0.9225433,-4.533806,0.2841308,-9.11305,0,0
6622,26,2.280781,0.9707889,-4.305305,0.02051967,0,2.653132,0.9221214,-4.528003,0.3554056,0.2074963,0,0
6672,26,2.28034,0.9696765,-4.306935,0.1847761,0,2.676134,0.9196929,-4.525073,2.130685,8.212823,0,0
6689,26,2.280164,0.9694642,-4.307364,0.009123024,0,2.684361,0.918908,-4.524246,0.1488145,-8.782656,0,0
6742,26,2.286193,0.9768253,-4.310669,0.7052892,0,2.717659,0.9197597,-4.517362,2.381679,34.80831,0,0
6778,26,2.285648,0.9758139,-4.309549,0.02871837,0,2.725571,0.9211068,-4.515172,0.1488993,-33.82854,0,0
6786,26,2.2869,0.976921,-4.308732,0.06790616,0,2.757114,0.9233785,-4.506558,1.196437,1.959389,0,0
6838,26,2.284701,0.9744313,-4.306192,0.2925185,0,2.771299,0.9192562,-4.501831,1.085003,11.23062,0,0
6843,26,2.284769,0.9745232,-4.305984,0.005571414,0,2.778249,0.9181729,-4.499313,0.1750075,-14.34735,0,0
6892,26,2.283706,0.9736651,-4.30417,0.1808799,0,2.795522,0.9151072,-4.485415,1.782606,8.765423,0,0
