time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
4010,6,2.294865,1.230495,-4.701505,0.01937577,0,2.524513,1.019074,-4.727359,0.5967785,0.5402606,0,0
4028,6,2.294926,1.230392,-4.701481,0.007438187,0,2.52256,1.019806,-4.722364,0.3300526,-0.5968789,0,0
4084,6,2.295077,1.229862,-4.701735,0.02418797,0,2.521381,1.021056,-4.716616,0.239502,0.8374892,0,0
4100,6,2.294905,1.229425,-4.702034,0.01270201,0,2.519267,1.023379,-4.707738,0.2147297,-0.574298,0,0
4123,6,2.294451,1.228596,-4.698437,0.1405232,0,2.515023,1.026387,-4.690885,0.6663944,6.391058,0,0
4137,6,2.294685,1.23034,-4.684518,1.023328,0,2.514308,1.027486,-4.67969,0.8221356,44.14023,0,0
4165,6,2.296838,1.234724,-4.664222,0.7543948,0,2.520793,1.030794,-4.671321,0.4008589,-13.44665,0,0
4178,6,2.296713,1.234199,-4.664625,0.04958808,0,2.521113,1.033565,-4.659112,0.9221988,-35.24033,0,0
4194,6,2.296684,1.234073,-4.664721,0.009828416,0,2.521277,1.034954,-4.65299,0.3845642,-1.987983,0,0
4220,6,2.302051,1.238877,-4.644228,0.8464617,0,2.52378,1.042921,-4.645491,0.4373809,41.83166,0,0
4234,6,2.303462,1.239941,-4.635714,0.6309358,0,2.527291,1.048848,-4.631983,1.100216,-10.77629,0,0
4247,6,2.304265,1.240833,-4.626884,0.6094747,0,2.530345,1.050493,-4.626702,0.4321476,-1.073059,0,0
4276,6,2.305192,1.241971,-4.610554,0.6098401,0,2.531328,1.048745,-4.623755,0.1325843,0.0182718,0,0
4287,6,2.305279,1.241976,-4.604496,0.4414656,0,2.53102,1.049902,-4.612207,0.8458974,-8.418726,0,0
4304,6,2.304871,1.24104,-4.595421,0.6045763,0,2.529664,1.049964,-4.608021,0.2914017,8.155539,0,0
4331,6,2.301913,1.236884,-4.58289,0.4957052,0,2.530069,1.050459,-4.604695,0.1240913,-5.44356,0,0
4344,6,2.299758,1.233792,-4.577061,0.5156333,0,2.53113,1.051262,-4.594842,0.7384924,0.9964064,0,0
4359,6,2.297198,1.230205,-4.572161,0.4620084,0,2.531923,1.050333,-4.591319,0.2614633,-2.681245,0,0
4375,6,2.293756,1.225377,-4.567679,0.4533997,0,2.531567,1.049051,-4.588924,0.167135,-0.4304364,0,0
4402,6,2.286808,1.215192,-4.562575,0.5157215,0,2.528886,1.04588,-4.590629,0.1734849,3.116092,0,0
4416,6,2.282098,1.207954,-4.560641,0.5734046,0,2.52722,1.043409,-4.586773,0.3157341,2.884156,0,0
4443,6,2.275633,1.196181,-4.559903,0.5112286,0,2.528131,1.043097,-4.588033,0.06024513,-3.108799,0,0
4456,6,2.271777,1.187997,-4.560307,0.685757,0,2.529018,1.043288,-4.585116,0.2313083,8.726418,0,0
4468,6,2.268239,1.180797,-4.560489,0.5759871,0,2.530291,1.044817,-4.584035,0.1625244,-5.488494,0,0
4486,6,2.264188,1.172491,-4.561054,0.5718464,0,2.531644,1.046802,-4.582985,0.1619018,-0.2070338,0,0
4512,6,2.258891,1.160014,-4.563551,0.5258527,0,2.533959,1.049974,-4.582612,0.1504817,-2.299687,0,0
4526,6,2.256914,1.154379,-4.565095,0.4277645,0,2.536199,1.053892,-4.58001,0.3613194,-4.90441,0,0
4540,6,2.255392,1.14917,-4.566768,0.4163781,0,2.538249,1.05779,-4.579016,0.3310418,-0.5693197,0,0
4563,6,2.254793,1.146638,-4.56778,0.1710811,0,2.539907,1.061508,-4.577694,0.2622942,-12.26485,0,0
4583,6,2.254667,1.141952,-4.571075,0.227404,0,2.542161,1.068198,-4.5777,0.2802042,2.816145,0,0
4597,6,2.255193,1.14147,-4.572024,0.08632632,0,2.544724,1.076944,-4.575089,0.6894178,-7.053882,0,0
4610,6,2.255471,1.14187,-4.571887,0.03417409,0,2.545493,1.082403,-4.573207,0.3932379,-2.607612,0,0
4640,6,2.256049,1.144898,-4.569533,0.1409766,0,2.544362,1.092794,-4.570372,0.3936146,5.340127,0,0
4651,6,2.256089,1.146786,-4.568319,0.1592894,0,2.545227,1.105502,-4.566473,0.9453111,0.9156369,0,0
4668,6,2.256114,1.148483,-4.56746,0.1239072,0,2.545463,1.112667,-4.564513,0.4841385,-1.769106,0,0
4694,6,2.25625,1.156917,-4.563641,0.350365,0,2.54437,1.122383,-4.562398,0.3785285,11.32289,0,0
4708,6,2.256189,1.161556,-4.561226,0.3694317,0,2.543598,1.137038,-4.558405,1.074154,0.9533316,0,0
4723,6,2.256091,1.166758,-4.558275,0.4180018,0,2.542583,1.145357,-4.556162,0.6063229,2.428505,0,0
4749,6,2.255643,1.177974,-4.551486,0.488071,0,2.541548,1.154147,-4.553836,0.3404615,3.503461,0,0
4764,6,2.255282,1.183691,-4.54815,0.4584389,0,2.540625,1.169428,-4.549819,1.094505,-1.481605,0,0
4778,6,2.25488,1.189292,-4.545264,0.4656115,0,2.540397,1.176942,-4.548106,0.5686515,0.3586322,0,0
4793,6,2.254402,1.196387,-4.54234,0.4714356,0,2.540103,1.184224,-4.546699,0.4551124,0.291203,0,0
4819,6,2.253682,1.206487,-4.538193,0.4323022,0,2.53931,1.191392,-4.545042,0.2923237,-1.95667,0,0
4834,6,2.253242,1.211152,-4.535923,0.3647901,0,2.538154,1.206184,-4.541282,1.072445,-3.375605,0,0
4846,6,2.252685,1.217596,-4.532745,0.5166301,0,2.53809,1.21374,-4.538926,0.5674257,7.591997,0,0
4862,6,2.252271,1.223378,-4.530135,0.4208126,0,2.538324,1.220884,-4.53686,0.492518,-4.790874,0,0
4889,6,2.251459,1.234802,-4.526388,0.4630337,0,2.538759,1.227358,-4.535829,0.2524463,2.111057,0,0
4902,6,2.251128,1.239535,-4.525338,0.3440609,0,2.538461,1.241388,-4.53267,1.018451,-5.94864,0,0
4917,6,2.250677,1.244784,-4.524721,0.371052,0,2.538251,1.248358,-4.53094,0.5025485,1.349553,0,0
4929,6,2.250135,1.249812,-4.524282,0.3654256,0,2.537414,1.255449,-4.52858,0.5414596,-0.281319,0,0
4946,6,2.249229,1.25624,-4.522842,0.4288893,0,2.536215,1.262794,-4.525257,0.52569,3.173184,0,0
4972,6,2.247937,1.26573,-4.519505,0.3895861,0,2.534765,1.270182,-4.521312,0.3265116,-1.965161,0,0
4987,6,2.247114,1.271767,-4.517058,0.4537576,0,2.532851,1.284305,-4.516338,1.043139,3.208578,0,0
5002,6,2.246297,1.276974,-4.514815,0.3855222,0,2.53141,1.291424,-4.513396,0.527447,-3.41177,0,0
5015,6,2.245234,1.278434,-4.513883,0.151953,0,2.529924,1.298643,-4.510323,0.597061,-11.67846,0,0
5029,6,2.24378,1.278403,-4.513418,0.1025292,0,2.528538,1.305774,-4.507285,0.5286338,-2.47119,0,0
5056,6,2.241611,1.278355,-4.512669,0.08856966,0,2.52702,1.312622,-4.504461,0.2916994,-0.6979768,0,0
5069,6,2.241611,1.278355,-4.512669,0,0,2.524638,1.326577,-4.49917,1.085241,-4.428483,0,0
5085,6,2.238989,1.278381,-4.511698,0.1980517,0,2.52311,1.332948,-4.496283,0.5072147,9.902586,0,0
5100,6,2.23795,1.278369,-4.51131,0.07789064,0,2.521782,1.339438,-4.493879,0.4946178,-6.008053,0,0
5115,6,2.237079,1.27836,-4.510976,0.06123559,0,2.520547,1.345902,-4.4915,0.4596215,-0.8327527,0,0
5140,6,2.235049,1.278371,-4.510192,0.08098754,0,2.519473,1.351833,-4.48878,0.2461039,0.9875978,0,0
5168,6,2.232292,1.278388,-4.509002,0.1106612,0,2.516871,1.363439,-4.48281,0.4904749,1.483683,0,0
5182,6,2.232156,1.278394,-4.508936,0.01065507,0,2.514338,1.375786,-4.477347,0.9644523,-5.000306,0,0
5196,6,2.230248,1.278484,-4.508016,0.148141,0,2.513513,1.379751,-4.47529,0.3174224,6.874294,0,0
5210,6,2.229643,1.278513,-4.507628,0.05045826,0,2.512703,1.384566,-4.472853,0.3829446,-4.884135,0,0
5224,6,2.22922,1.278597,-4.507207,0.04548026,0,2.512144,1.389306,-4.470367,0.4059125,-0.2488999,0,0
5240,6,2.228865,1.278633,-4.506782,0.03365762,0,2.512007,1.393145,-4.467933,0.2755935,-0.591132,0,0
5264,6,2.228472,1.278698,-4.506118,0.03227134,0,2.512622,1.395055,-4.466414,0.1049063,-0.06931406,0,0
5278,6,2.228239,1.27932,-4.505544,0.06021125,0,2.512209,1.401446,-4.462799,0.5043794,1.396996,0,0
5291,6,2.227855,1.28265,-4.503663,0.2913803,0,2.512184,1.402913,-4.461622,0.1425861,11.55846,0,0
5308,6,2.227455,1.287004,-4.500386,0.3417806,0,2.512434,1.401412,-4.461499,0.09549888,2.520013,0,0
5322,6,2.227366,1.288817,-4.49857,0.1821839,0,2.512765,1.400689,-4.460905,0.07045422,-7.979834,0,0
5347,6,2.22749,1.290944,-4.495523,0.1424843,0,2.513953,1.394559,-4.462849,0.2506433,-1.984982,0,0
5362,6,2.228852,1.291888,-4.495481,0.1198936,0,2.516629,1.392802,-4.463096,0.23223,-1.129537,0,0
5376,6,2.228761,1.291928,-4.495146,0.0250115,0,2.523668,1.389764,-4.468763,0.681451,-4.744102,0,0
5389,6,2.228778,1.292008,-4.494833,0.02222093,0,2.530932,1.386085,-4.476727,0.7825456,-0.1395286,0,0
5406,6,2.228893,1.292079,-4.494371,0.03029458,0,2.533027,1.379195,-4.479651,0.4891664,0.4036824,0,0
5431,6,2.229136,1.292142,-4.493806,0.02396417,0,2.534077,1.369552,-4.483083,0.3992178,-0.3165202,0,0
5445,6,2.229242,1.292164,-4.493599,0.01694936,0,2.537131,1.356057,-4.486984,1.040339,-0.3507408,0,0
5459,6,2.229415,1.29218,-4.493378,0.02078689,0,2.53911,1.347565,-4.489451,0.670731,0.1918769,0,0
5475,6,2.229523,1.292187,-4.493192,0.01399211,0,2.541148,1.338537,-4.491331,0.6141079,-0.3397394,0,0
5489,6,2.229349,1.292276,-4.492964,0.01969603,0,2.543069,1.329775,-4.492107,0.5897705,0.285196,0,0
5516,6,2.228667,1.292468,-4.492723,0.02957254,0,2.535285,1.315749,-4.483335,0.7222973,0.4938256,0,0
5528,6,2.228151,1.292597,-4.492595,0.03912066,0,2.531654,1.296463,-4.47977,1.427854,0.4774063,0,0
5543,6,2.227343,1.29282,-4.492324,0.06345826,0,2.530047,1.286935,-4.47917,0.6970857,1.21688,0,0
5557,6,2.226815,1.292981,-4.492155,0.03878453,0,2.529365,1.277902,-4.478829,0.6087105,-1.233686,0,0
5573,6,2.226787,1.293004,-4.49211,0.003748651,0,2.529419,1.26912,-4.478994,0.5809201,-1.751794,0,0
5600,6,2.222874,1.293403,-4.492159,0.1511504,0,2.526587,1.258963,-4.469317,0.5498522,7.370086,0,0
5614,6,2.221303,1.293553,-4.491919,0.1144546,0,2.52821,1.2418,-4.465535,1.26598,-1.83479,0,0
5626,6,2.218307,1.293972,-4.491508,0.2157258,0,2.529768,1.23444,-4.461698,0.5966838,5.063562,0,0
5642,6,2.216118,1.294356,-4.491162,0.1493558,0,2.529662,1.226772,-4.458606,0.5490887,-3.318499,0,0
5669,6,2.210197,1.294544,-4.490709,0.2269729,0,2.528068,1.219911,-4.453364,0.3354035,3.880856,0,0
5683,6,2.207574,1.294936,-4.490203,0.1887938,0,2.528389,1.205064,-4.446228,1.152147,-1.908958,0,0
5696,6,2.204811,1.295064,-4.489467,0.2098083,0,2.528766,1.198473,-4.441447,0.5973691,1.050726,0,0
5710,6,2.199655,1.29504,-4.487934,0.3624777,0,2.528414,1.192905,-4.436005,0.525218,7.633469,0,0
5738,6,2.190413,1.295542,-4.484467,0.3662775,0,2.526313,1.188613,-4.42877,0.3213421,0.1899928,0,0
5751,6,2.185836,1.296452,-4.481811,0.3885458,0,2.525023,1.177175,-4.418089,1.136171,1.113416,0,0
5765,6,2.180048,1.297557,-4.478336,0.4939975,0,2.525101,1.172215,-4.412613,0.5336258,5.272582,0,0
5780,6,2.172893,1.29866,-4.473996,0.6036646,0,2.525767,1.167532,-4.407824,0.4813381,5.483358,0,0
5794,6,2.165063,1.29924,-4.469954,0.601363,0,2.526239,1.163594,-4.403533,0.3978991,-0.1150817,0,0
5808,6,2.15709,1.299246,-4.46618,0.5967587,0,2.526598,1.160208,-4.398622,0.4043257,-0.230214,0,0
5836,6,2.1473,1.29877,-4.461541,0.4112456,0,2.527046,1.158458,-4.392546,0.2403951,-9.275657,0,0
5849,6,2.142174,1.298878,-4.458565,0.4207959,0,2.527966,1.15117,-4.383035,0.8529162,0.4775181,0,0
5864,6,2.137107,1.298562,-4.456295,0.4011319,0,2.528657,1.148298,-4.378532,0.388505,-0.9832039,0,0
5878,6,2.131792,1.298169,-4.453878,0.4173605,0,2.528813,1.146745,-4.373814,0.3544442,0.8114338,0,0
5893,6,2.127089,1.297664,-4.451622,0.3424557,0,2.528722,1.145538,-4.368918,0.3294634,-3.745242,0,0
5906,6,2.121214,1.296197,-4.450155,0.4399559,0,2.528736,1.144998,-4.363998,0.3495227,4.875012,0,0
5934,6,2.122175,1.292905,-4.453679,0.1876667,0,2.530078,1.146731,-4.358994,0.2085535,-12.61446,0,0
5946,6,2.126691,1.289553,-4.458737,0.5630145,0,2.531862,1.14531,-4.350185,0.6772946,18.76739,0,0
5961,6,2.128945,1.290305,-4.452229,0.4946952,0,2.533551,1.145342,-4.346968,0.2594835,-3.415965,0,0
5975,6,2.130504,1.288779,-4.448857,0.2839707,0,2.534853,1.145267,-4.344547,0.1944193,-10.53623,0,0
5989,6,2.132529,1.28759,-4.445756,0.2628623,0,2.535557,1.145329,-4.34224,0.1630367,-1.055418,0,0
6004,6,2.191618,1.176904,-4.475667,9.026462,0,2.536059,1.145887,-4.34011,0.1580636,438.18,0,0
6030,6,2.192648,1.182506,-4.470932,0.2790606,0,2.535769,1.147245,-4.338338,0.0848024,-437.3701,0,0
6043,6,2.190545,1.192148,-4.466654,0.8014786,0,2.535648,1.148797,-4.333241,0.3970992,26.1209,0,0
6061,6,2.18589,1.197492,-4.463485,0.5385743,0,2.535137,1.151523,-4.331555,0.2251777,-13.14521,0,0
6086,6,2.176561,1.202718,-4.458086,0.4256818,0,2.53656,1.156187,-4.331561,0.1732779,-5.644627,0,0
6101,6,2.169312,1.212248,-4.452823,0.9284541,0,2.537443,1.159211,-4.327267,0.3780954,25.13862,0,0
6116,6,2.165675,1.216975,-4.450344,0.423387,0,2.537782,1.160634,-4.325021,0.1756992,-25.25336,0,0
6127,6,2.153953,1.217342,-4.445457,1.027261,0,2.544916,1.164636,-4.325228,0.6616228,30.1937,0,0
6144,6,2.145931,1.219068,-4.441579,0.6224408,0,2.549166,1.165189,-4.325164,0.2939737,-20.24101,0,0
6158,6,2.139847,1.220328,-4.437205,0.517791,0,2.551225,1.164498,-4.325472,0.1494462,-5.232489,0,0
6170,6,2.135983,1.220295,-4.435706,0.3128977,0,2.552703,1.163358,-4.325923,0.1450014,-10.24466,0,0
6198,6,2.137221,1.218006,-4.438767,0.148036,0,2.554747,1.160768,-4.32616,0.1218614,-8.243088,0,0
