time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
22,0,1.295085,1.180759,2.527389,4.004192,0,1.028273,1.179449,2.538079,4.004199,200.2096
30,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,-200.2096
1039,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,0
1148,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,0
1157,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,0
1162,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,0
1168,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,3.941454E-05,0
1172,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1175,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1181,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1184,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1187,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1190,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1194,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1198,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1201,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1204,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1212,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1216,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1219,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1222,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1228,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1232,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1235,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1239,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1253,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1257,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1263,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1266,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1268,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1272,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1275,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1282,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1285,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1288,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1291,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1295,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1298,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1302,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1305,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1308,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1315,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1319,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1322,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1324,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1328,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1331,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1334,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1337,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1340,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1343,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1346,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1349,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1352,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1355,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1359,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1362,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1365,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1371,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1374,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1377,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
1380,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179448,2.538079,0,0
