time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
26,0,1.295085,1.180759,2.527389,4.004192,0,1.028273,1.179449,2.538079,4.004199,200.2096
30,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,-200.2096
993,0,1.30013,0.08080638,2.518477,3.3,0,1.033317,0.07949619,2.529167,3.3,165
1020,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,-165
1038,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1048,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1063,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1076,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1090,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1104,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1119,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1132,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1146,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1160,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1173,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1188,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1202,0,1.30013,0.08080626,2.518477,8.582012E-06,0,1.033317,0.07949607,2.529167,8.582012E-06,0.0004291006
1215,0,1.30013,0.08080626,2.518477,0,0,1.033317,0.07949608,2.529167,5.494934E-07,-0.0004291006
1232,0,1.30013,0.08080626,2.518477,0,0,1.033317,0.07949607,2.529167,4.498437E-07,0
1243,0,1.30013,0.08080626,2.518477,0,0,1.033317,0.07949607,2.529167,1.039124E-05,0
1257,0,1.30013,0.08080626,2.518477,0,0,1.033317,0.07949607,2.529167,8.505715E-06,0
