time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
1341,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1345,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1352,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1356,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1366,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1370,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1375,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1382,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1386,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1390,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1397,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1401,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1405,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1415,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1420,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1428,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1433,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1437,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1446,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1450,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1457,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1461,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1464,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1474,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1478,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1483,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1489,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1492,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1496,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
1509,0,-1.31547,1.118585,-0.2982402,0,0,-1.53967,1.11749,-0.4432851,0,0,0,0
