time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
1087,5,2.269118,0.8920542,-4.449093,0.7355317,0,2.51631,0.7754281,-4.443224,0.3167514,-1.757672,0,0
1114,5,2.275481,0.905049,-4.437327,0.6587919,0,2.512808,0.7745398,-4.441081,0.1484019,-3.836989,0,0
1141,5,2.275481,0.905049,-4.437327,0,0,2.512772,0.7745395,-4.441088,0.001365166,-32.93959,0,0
1169,5,2.276046,0.9062096,-4.436354,0.05829258,0,2.512563,0.7744768,-4.440905,0.01026132,2.914629,0,0
1196,5,2.296922,0.9460998,-4.400631,2.057753,0,2.503094,0.7705242,-4.432293,0.4796136,99.97301,0,0
1225,5,2.2989,0.9492571,-4.398316,0.1569476,0,2.498281,0.7703867,-4.429013,0.2084746,-95.04025,0,0
1252,5,2.29848,0.9497993,-4.398041,0.02675137,0,2.529647,0.7141232,-4.429769,2.330005,-6.509812,0,0
1268,5,2.298133,0.9507488,-4.397566,0.06895108,0,2.524757,0.7144968,-4.429423,0.3035808,2.109986,0,0
1293,5,2.298013,0.9523484,-4.396831,0.06890572,0,2.521696,0.7139304,-4.426761,0.1599662,-0.002267957,0,0
1321,5,2.298119,0.9537253,-4.396123,0.05647378,0,2.51727,0.7127339,-4.425446,0.1735807,-0.6215968,0,0
1349,5,2.297596,0.9546599,-4.395395,0.04559885,0,2.513917,0.7107427,-4.424744,0.139489,-0.5437465,0,0
1365,5,2.297198,0.955398,-4.394753,0.06756664,0,2.511172,0.7094126,-4.425963,0.2101545,1.098389,0,0
1391,5,2.296282,0.9563375,-4.393619,0.06682562,0,2.50911,0.6816068,-4.436476,1.148077,-0.03705099,0,0
1418,5,2.295437,0.9568838,-4.392531,0.05347766,0,2.499977,0.6669602,-4.448991,0.769537,-0.6673981,0,0
1446,5,2.294529,0.9567811,-4.391977,0.03896233,0,2.490623,0.653156,-4.46165,0.763384,-0.7257665,0,0
1461,5,2.29361,0.95661,-4.391634,0.06468374,0,2.484508,0.646818,-4.468106,0.7090467,1.28607,0,0
1489,5,2.292053,0.956107,-4.391009,0.06580854,0,2.482334,0.6523254,-4.46571,0.2399334,0.05624034,0,0
1504,5,2.291156,0.9557164,-4.39073,0.06080518,0,2.480486,0.647581,-4.469679,0.3861553,-0.250168,0,0
1529,5,2.288386,0.9541427,-4.3904,0.1271866,0,2.479837,0.6442606,-4.4691,0.1362824,3.319068,0,0
1558,5,2.285975,0.9525496,-4.390502,0.1026104,0,2.477929,0.6361788,-4.476393,0.3922259,-1.228809,0,0
1575,5,2.283321,0.9507445,-4.390707,0.2092597,0,2.475578,0.6285014,-4.485097,0.7705619,5.332466,0,0
1600,5,2.28136,0.9497514,-4.391007,0.08466022,0,2.475472,0.6431241,-4.476049,0.656055,-6.229973,0,0
1616,5,2.278449,0.9481382,-4.391043,0.2139998,0,2.474828,0.6532918,-4.471025,0.7304478,6.466978,0,0
1642,5,2.276902,0.9474084,-4.391057,0.06522204,0,2.474947,0.6671323,-4.460793,0.656269,-7.438887,0,0
1669,5,2.273561,0.9453207,-4.391212,0.1444285,0,2.475325,0.6709823,-4.45647,0.2125229,3.960325,0,0
1683,5,2.268642,0.9408063,-4.392125,0.4625749,0,2.473194,0.6721581,-4.45547,0.1806259,15.90732,0,0
1711,5,2.266275,0.9376065,-4.392767,0.1458279,0,2.473135,0.6948458,-4.442305,0.9488382,-15.83735,0,0
1725,5,2.263301,0.9337524,-4.392863,0.3436097,0,2.472607,0.6966519,-4.442158,0.1332118,9.889088,0,0
1753,5,2.263274,0.931475,-4.392223,0.08636127,0,2.474563,0.6979774,-4.440278,0.1102169,-12.86242,0,0
1766,5,2.260787,0.9267291,-4.391908,0.388702,0,2.474577,0.6997594,-4.440298,0.1290717,15.11704,0,0
1794,5,2.261408,0.922953,-4.391009,0.141619,0,2.476635,0.7005807,-4.43875,0.09738069,-12.35415,0,0
1808,5,2.261014,0.917325,-4.390196,0.4113124,0,2.477614,0.7015149,-4.438666,0.09783215,13.48467,0,0
1837,5,2.265033,0.9133752,-4.388949,0.1982038,0,2.47893,0.6993276,-4.436289,0.1197708,-10.65543,0,0
1851,5,2.267432,0.9062265,-4.387593,0.5642809,0,2.479607,0.6992265,-4.435805,0.06171776,18.30386,0,0
1878,5,2.269333,0.9033276,-4.386005,0.1385364,0,2.481906,0.6985083,-4.436069,0.0880549,-21.28723,0,0
1892,5,2.27113,0.8970816,-4.383613,0.5115323,0,2.483216,0.6982338,-4.435776,0.1011746,18.6498,0,0
1920,5,2.27504,0.8923312,-4.381733,0.2240517,0,2.4829,0.6974963,-4.434525,0.05175106,-14.37403,0,0
1934,5,2.279173,0.8839728,-4.379429,0.7012773,0,2.482286,0.6969844,-4.433732,0.08224212,23.86128,0,0
1962,5,2.28221,0.8789358,-4.378117,0.2154491,0,2.481307,0.6975368,-4.432241,0.06677275,-24.29141,0,0
1975,5,2.286133,0.8704394,-4.37562,0.7010888,0,2.480609,0.6978901,-4.431465,0.07971207,24.28198,0,0
1990,5,2.289133,0.8650489,-4.374475,0.4367069,0,2.4804,0.6987645,-4.430957,0.07187513,-13.2191,0,0
2006,5,2.293203,0.8591418,-4.373528,0.4466535,0,2.480061,0.6997619,-4.430485,0.07126573,0.4973337,0,0
2032,5,2.298313,0.8532937,-4.372728,0.3044276,0,2.47973,0.7006448,-4.429586,0.05078185,-7.111299,0,0
2047,5,2.304814,0.8438107,-4.370377,0.835597,0,2.479432,0.7013074,-4.428947,0.0689006,26.55847,0,0
2060,5,2.307729,0.8396752,-4.369188,0.3608748,0,2.479121,0.7016919,-4.428471,0.04768018,-23.73611,0,0
2076,5,2.309304,0.8367491,-4.367961,0.2393759,0,2.478477,0.701924,-4.427482,0.08124474,-6.074945,0,0
2101,5,2.310829,0.8337522,-4.367011,0.1337942,0,2.477529,0.7023051,-4.426383,0.05746856,-5.279087,0,0
2116,5,2.315372,0.8254285,-4.364899,0.6959248,0,2.476779,0.7027749,-4.425757,0.07765331,28.10653,0,0
2131,5,2.317498,0.8213089,-4.363945,0.3198924,0,2.476472,0.7029676,-4.425425,0.03323131,-18.80162,0,0
2145,5,2.319805,0.817003,-4.362848,0.349924,0,2.476472,0.7029676,-4.425425,0,1.501581,0,0
2171,5,2.320497,0.8143364,-4.363524,0.1075896,0,2.476623,0.7101216,-4.422478,0.2935331,-12.11672,0,0
2185,5,2.32482,0.8064195,-4.36159,0.6532182,0,2.477048,0.7158967,-4.420805,0.4267899,27.28143,0,0
2198,5,2.327169,0.8019588,-4.360953,0.3660436,0,2.47846,0.7170012,-4.420812,0.129105,-14.35873,0,0
2212,5,2.329599,0.7973289,-4.360424,0.3923327,0,2.479473,0.7186763,-4.420586,0.1471053,1.314455,0,0
2225,5,2.332713,0.792226,-4.360196,0.4246179,0,2.480072,0.7199844,-4.420476,0.1024166,1.614261,0,0
2239,5,2.335766,0.7874227,-4.359908,0.4041793,0,2.480664,0.7214069,-4.420364,0.1095786,-1.021932,0,0
2254,5,2.337894,0.7826882,-4.359659,0.3671215,0,2.481417,0.7231765,-4.420269,0.1360175,-1.852892,0,0
2270,5,2.33873,0.7777863,-4.359578,0.314547,0,2.481797,0.724644,-4.419921,0.09837264,-2.628723,0,0
2284,5,2.338588,0.7729893,-4.35966,0.348179,0,2.481694,0.7260664,-4.419302,0.1127611,1.681601,0,0
2296,5,2.337396,0.7684485,-4.359834,0.3468927,0,2.481429,0.7277295,-4.418882,0.1281775,-0.06431639,0,0
2311,5,2.335804,0.7640619,-4.35988,0.3462867,0,2.4811,0.7294683,-4.41856,0.1334748,-0.03029704,0,0
2325,5,2.334663,0.7595783,-4.359683,0.3444705,0,2.480385,0.7299199,-4.417665,0.09159894,-0.09081364,0,0
2338,5,2.334093,0.7552752,-4.359352,0.3034604,0,2.480464,0.7245306,-4.420274,0.4174348,-2.050501,0,0
2353,5,2.333605,0.7512206,-4.358874,0.2854356,0,2.482516,0.7256151,-4.421124,0.1715671,-0.9012401,0,0
2381,5,2.333002,0.748195,-4.358552,0.1120756,0,2.481577,0.72623,-4.419772,0.06345689,-8.668001,0,0
2395,5,2.33229,0.7415777,-4.358148,0.4689464,0,2.481686,0.7268913,-4.420343,0.0619102,17.84354,0,0
2409,5,2.33146,0.7393993,-4.357919,0.1699984,0,2.48166,0.7269947,-4.421023,0.04998372,-14.9474,0,0
2423,5,2.330942,0.7373854,-4.357618,0.1478536,0,2.482506,0.7271534,-4.421491,0.06893135,-1.107236,0,0
2437,5,2.331112,0.7358246,-4.357451,0.1131069,0,2.483276,0.7274555,-4.421964,0.06823651,-1.737335,0,0
2451,5,2.331738,0.7345181,-4.35729,0.1018091,0,2.484083,0.727644,-4.422292,0.06226984,-0.5648934,0,0
2479,5,2.334331,0.7377895,-4.356981,0.1502202,0,2.485141,0.7273917,-4.42303,0.04716711,2.420554,0,0
2492,5,2.334548,0.7422806,-4.357825,0.3318087,0,2.485141,0.7273917,-4.42303,0,9.079427,0,0
2507,5,2.33511,0.7415932,-4.357429,0.06831111,0,2.485141,0.7273918,-4.42303,4.18769E-06,-13.17488,0,0
2520,5,2.334468,0.7410667,-4.355958,0.1235854,0,2.485141,0.7273917,-4.42303,4.362709E-06,2.763715,0,0
2536,5,2.333116,0.7405922,-4.354079,0.163532,0,2.485141,0.7273917,-4.42303,0,1.997331,0,0
2551,5,2.330383,0.7400831,-4.35134,0.2568991,0,2.485141,0.7273917,-4.42303,1.569586E-05,4.668354,0,0
2563,5,2.329899,0.740063,-4.350804,0.0577385,0,2.485141,0.7273917,-4.42303,1.904652E-05,-9.95803,0,0
2591,5,2.315904,0.7384229,-4.340652,0.6383681,0,2.485141,0.7273917,-4.42303,0,29.03148,0,0
2605,5,2.309095,0.7360255,-4.334578,0.6647167,0,2.485141,0.7273918,-4.42303,1.731422E-05,1.317433,0,0
2618,5,2.299474,0.7361019,-4.327804,0.8389928,0,2.485141,0.7273917,-4.42303,1.752335E-05,8.713803,0,0
2633,5,2.28885,0.7370414,-4.320287,0.9277956,0,2.485141,0.7273917,-4.42303,0,4.440141,0,0
2645,5,2.277297,0.7381849,-4.311221,1.113759,0,2.485141,0.7273917,-4.42303,0,9.298179,0,0
2659,5,2.264923,0.7394226,-4.30024,1.186236,0,2.485141,0.7273917,-4.42303,0,3.623831,0,0
2673,5,2.252823,0.7408017,-4.288185,1.277907,0,2.485141,0.7273917,-4.42303,0,4.583568,0,0
2687,5,2.23906,0.742812,-4.273151,1.444057,0,2.485141,0.7273917,-4.42303,0,8.307487,0,0
2701,5,2.224025,0.7457057,-4.254637,1.660548,0,2.485141,0.7273917,-4.42303,0,10.82456,0,0
2715,5,2.211331,0.7486255,-4.237117,1.625382,0,2.485141,0.7273917,-4.42303,0,-1.758301,0,0
2729,5,2.198661,0.752332,-4.217431,1.737822,0,2.485141,0.7273917,-4.42303,0,5.621982,0,0
2743,5,2.187277,0.7565138,-4.197642,1.662159,0,2.48514,0.7273917,-4.42303,1.707429E-05,-3.783119,0,0
2756,5,2.177157,0.7611073,-4.178579,1.609978,0,2.485141,0.7273917,-4.42303,1.739545E-05,-2.60905,0,0
2772,5,2.167256,0.7669665,-4.157196,1.484523,0,2.485141,0.7273917,-4.42303,0,-6.272757,0,0
2784,5,2.161695,0.7712454,-4.144859,1.137951,0,2.485141,0.7273918,-4.423031,3.853046E-05,-17.3286,0,0
2797,5,2.155247,0.7766052,-4.129705,1.344211,0,2.485141,0.7273917,-4.42303,3.729891E-05,10.31301,0,0
2813,5,2.150673,0.7812288,-4.117396,0.9402193,0,2.485141,0.7273917,-4.42303,0,-20.1996,0,0
2827,5,2.146771,0.7852559,-4.105885,0.9391503,0,2.48514,0.7273917,-4.42303,1.802485E-05,-0.05344748,0,0
2839,5,2.14455,0.7878178,-4.098186,0.6263418,0,2.485141,0.7273917,-4.42303,1.829741E-05,-15.64043,0,0
2854,5,2.141879,0.7907767,-4.087389,0.8123372,0,2.485141,0.7273917,-4.42303,0,9.299767,0,0
2882,5,2.139555,0.7949517,-4.072254,0.5660654,0,2.485141,0.7273917,-4.423031,1.700651E-05,-12.31359,0,0
2895,5,2.13839,0.7978004,-4.065393,0.539692,0,2.485141,0.7273917,-4.42303,3.422407E-05,-1.318672,0,0
2909,5,2.137579,0.7996773,-4.059642,0.440464,0,2.485141,0.7273917,-4.42303,0,-4.961397,0,0
2923,5,2.137176,0.8006041,-4.056079,0.2711133,0,2.485141,0.7273917,-4.42303,1.745301E-05,-8.467539,0,0
2937,5,2.137182,0.8014481,-4.051586,0.3204712,0,2.48514,0.7273917,-4.42303,3.342145E-05,2.467896,0,0
2952,5,2.137045,0.802022,-4.048707,0.1994445,0,2.485141,0.7273917,-4.42303,1.618449E-05,-6.051336,0,0
2966,5,2.137154,0.8025416,-4.046028,0.2020463,0,2.485141,0.7273917,-4.42303,0,0.1300924,0,0
2979,5,2.137303,0.8029692,-4.04446,0.1203228,0,2.485141,0.7273917,-4.42303,0,-4.086175,0,0
2993,5,2.137538,0.8035008,-4.043284,0.0937245,0,2.485141,0.7273917,-4.42303,0,-1.329916,0,0
3007,5,2.137619,0.8038752,-4.043114,0.02970872,0,2.485141,0.7273917,-4.42303,0,-3.200789,0,0
3021,5,2.137553,0.8040137,-4.043395,0.02378694,0,2.48514,0.7273917,-4.42303,3.968114E-05,-0.296089,0,0
3035,5,2.137524,0.8038177,-4.044144,0.05489364,0,2.485141,0.7273917,-4.42303,3.776842E-05,1.555335,0,0
3049,5,2.13737,0.8034911,-4.045031,0.06772647,0,2.485141,0.7273917,-4.42303,0,0.6416418,0,0
3064,5,2.137326,0.8030376,-4.046442,0.1014939,0,2.485141,0.7273917,-4.42303,0,1.688372,0,0
3077,5,2.137437,0.8024623,-4.048306,0.1418726,0,2.485141,0.7273917,-4.42303,0,2.018932,0,0
3091,5,2.137392,0.8020106,-4.050051,0.134964,0,2.485141,0.7273917,-4.42303,0,-0.3454253,0,0
3105,5,2.137416,0.8012815,-4.051867,0.1375016,0,2.485141,0.7273917,-4.42303,0,0.1268774,0,0
3119,5,2.137167,0.8006475,-4.053545,0.1322691,0,2.485141,0.7273917,-4.42303,0,-0.2616256,0,0
3132,5,2.137094,0.7999821,-4.05521,0.1321264,0,2.485141,0.7273917,-4.42303,0,-0.007133931,0,0
3147,5,2.136999,0.7992436,-4.056673,0.115568,0,2.48514,0.7273917,-4.42303,1.678614E-05,-0.8279197,0,0
3160,5,2.137059,0.798573,-4.0583,0.1272168,0,2.487988,0.7562361,-4.380765,3.70182,0.582441,0,0
3174,5,2.13721,0.7983689,-4.059325,0.07757214,0,2.487113,0.758504,-4.376235,0.3778037,-2.482234,0,0
3188,5,2.137324,0.79807,-4.060296,0.07255954,0,2.48589,0.7599846,-4.371317,0.374738,-0.2506305,0,0
3202,5,2.137546,0.797711,-4.061251,0.07488843,0,2.486398,0.7543322,-4.368582,0.4517661,0.1164448,0,0
3215,5,2.137697,0.7974273,-4.061893,0.05046637,0,2.484615,0.7547605,-4.36224,0.4642561,-1.221103,0,0
3230,5,2.137929,0.7973141,-4.062292,0.03375386,0,2.484622,0.7498275,-4.358366,0.445224,-0.8356253,0,0
3244,5,2.138095,0.7972286,-4.062675,0.0310575,0,2.485156,0.7444831,-4.354501,0.4821612,-0.134818,0,0
3257,5,2.138287,0.7973301,-4.063023,0.02939081,0,2.486062,0.7420394,-4.351191,0.3024397,-0.08333437,0,0
3272,5,2.138555,0.7973292,-4.06349,0.03907597,0,2.486814,0.7428944,-4.347021,0.313458,0.4842578,0,0
3285,5,2.138865,0.7973236,-4.063847,0.03332842,0,2.488383,0.7420777,-4.343602,0.2714803,-0.2873777,0,0
3299,5,2.139267,0.7972215,-4.064275,0.04340509,0,2.49062,0.7421486,-4.340729,0.2649827,0.5038334,0,0
3314,5,2.139495,0.7971981,-4.06477,0.03897635,0,2.492856,0.7431957,-4.337618,0.2837838,-0.2214368,0,0
3327,5,2.139747,0.7972057,-4.065659,0.0658875,0,2.495305,0.744023,-4.334558,0.2857114,1.345557,0,0
3342,5,2.139877,0.7971365,-4.066452,0.05676054,0,2.49836,0.7436891,-4.331675,0.2964422,-0.4563479,0,0
3355,5,2.139935,0.7970688,-4.067058,0.04470717,0,2.502716,0.7413503,-4.32951,0.3941528,-0.6026683,0,0
3370,5,2.140025,0.7969536,-4.067781,0.04983588,0,2.507362,0.7393389,-4.328117,0.3543838,0.2564352,0,0
3384,5,2.139972,0.7967699,-4.068581,0.05756951,0,2.512213,0.7377056,-4.328239,0.3585406,0.386682,0,0
3397,5,2.139898,0.7964888,-4.069664,0.08569393,0,2.518023,0.7358077,-4.330366,0.4948271,1.406221,0,0
3412,5,2.139922,0.7961385,-4.07062,0.07261895,0,2.524783,0.7341226,-4.333395,0.5413855,-0.653749,0,0
3425,5,2.140003,0.7956705,-4.071767,0.09133611,0,2.531481,0.7308975,-4.337007,0.6079503,0.9358581,0,0
3439,5,2.140121,0.7953616,-4.072709,0.07303398,0,2.538188,0.7273205,-4.339105,0.5773491,-0.9151064,0,0
3453,5,2.140107,0.7950295,-4.073605,0.06667764,0,2.545568,0.7250262,-4.340861,0.5526962,-0.3178168,0,0
3467,5,2.140063,0.7946059,-4.074589,0.08011164,0,2.55265,0.7244792,-4.341553,0.5333193,0.6716996,0,0
3481,5,2.140022,0.7941309,-4.075381,0.06571705,0,2.559236,0.7238688,-4.342101,0.4715622,-0.7197295,0,0
3495,5,2.139961,0.7937379,-4.075895,0.04691483,0,2.565461,0.7235784,-4.343432,0.4602779,-0.9401109,0,0
3508,5,2.139944,0.7932053,-4.076563,0.06296626,0,2.5723,0.7231308,-4.345243,0.5223827,0.8025714,0,0
3522,5,2.139899,0.7927985,-4.077065,0.04658984,0,2.579658,0.7230352,-4.346965,0.543528,-0.8188209,0,0
3536,5,2.139857,0.7923716,-4.077492,0.04331264,0,2.587598,0.7234014,-4.34915,0.5900583,-0.1638601,0,0
3551,5,2.139804,0.7919765,-4.077856,0.03782981,0,2.595143,0.7238589,-4.351426,0.5532737,-0.2741413,0,0
3565,5,2.139868,0.79133,-4.078263,0.05263037,0,2.60211,0.7245706,-4.353968,0.5114147,0.740028,0,0
3593,5,2.140043,0.7900044,-4.07905,0.05680729,0,2.608268,0.7262368,-4.355762,0.2426172,0.2088461,0,0
3606,5,2.140271,0.7892364,-4.079515,0.06884839,0,2.621173,0.7293591,-4.358269,1.004256,0.602055,0,0
3619,5,2.140466,0.7884661,-4.080012,0.06539168,0,2.627169,0.7330463,-4.36097,0.5259627,-0.1728356,0,0
3633,5,2.140711,0.7879286,-4.080336,0.05083635,0,2.632882,0.736485,-4.364032,0.5537269,-0.7277666,0,0
3648,5,2.140817,0.7872992,-4.080667,0.05150225,0,2.637307,0.7413752,-4.367729,0.5417845,0.03329478,0,0
3661,5,2.140874,0.7867513,-4.080925,0.04302816,0,2.640459,0.7475598,-4.372008,0.5764702,-0.4237045,0,0
3675,5,2.140977,0.7862784,-4.081151,0.03805054,0,2.642455,0.755156,-4.376417,0.6416239,-0.2488807,0,0
3689,5,2.140996,0.7858974,-4.081338,0.03084649,0,2.643005,0.7623225,-4.381051,0.6209155,-0.3602025,0,0
3703,5,2.14108,0.7855057,-4.081578,0.03339635,0,2.644451,0.768994,-4.385768,0.593772,0.1274928,0,0
3717,5,2.14098,0.7851636,-4.081924,0.03532838,0,2.645062,0.7769113,-4.391093,0.6798961,0.09660162,0,0
3732,5,2.140785,0.7849246,-4.082222,0.0304288,0,2.642619,0.7896783,-4.395197,0.9676903,-0.2449789,0,0
3745,5,2.140454,0.7847793,-4.082454,0.03136867,0,2.639857,0.8036314,-4.39822,1.062123,0.04699314,0,0
3759,5,2.140121,0.7847016,-4.082682,0.02929146,0,2.637239,0.8180299,-4.40012,1.050236,-0.1038603,0,0
3772,5,2.139883,0.7847707,-4.082835,0.02104829,0,2.636232,0.8295333,-4.401209,0.8399106,-0.4121582,0,0
3787,5,2.139697,0.7846378,-4.083115,0.02560663,0,2.63536,0.8383462,-4.401055,0.6280317,0.2279166,0,0
3801,5,2.139763,0.7841208,-4.083521,0.04797621,0,2.631892,0.8472545,-4.399239,0.7061265,1.118479,0,0
3814,5,2.139776,0.7837281,-4.083782,0.03309002,0,2.628517,0.8564789,-4.39708,0.7059695,-0.7443093,0,0
3828,5,2.139678,0.7833655,-4.083831,0.02786038,0,2.62555,0.8635499,-4.39456,0.5934867,-0.261482,0,0
3843,5,2.139147,0.7825637,-4.083735,0.06657187,0,2.62174,0.8672676,-4.391571,0.4206375,1.935574,0,0
3858,5,2.138557,0.7813138,-4.083671,0.08943936,0,2.615223,0.8695401,-4.386899,0.5387111,1.143375,0,0
3884,5,2.13807,0.7795566,-4.08372,0.07135637,0,2.607261,0.8690252,-4.380534,0.3992914,-0.9041496,0,0
3898,5,2.13782,0.7777964,-4.083364,0.1325352,0,2.599259,0.877681,-4.374928,0.9540076,3.058943,0,0
3911,5,2.137847,0.7767622,-4.083199,0.07503825,0,2.59441,0.8781452,-4.371631,0.4213317,-2.874848,0,0
3926,5,2.137715,0.7759046,-4.083056,0.05992251,0,2.589503,0.8767384,-4.368939,0.3932635,-0.7557871,0,0
3954,5,2.137697,0.7748653,-4.08325,0.03857289,0,2.582517,0.8751685,-4.3643,0.3112797,-1.067481,0,0
3968,5,2.137329,0.7735846,-4.082979,0.09643984,0,2.574458,0.8772564,-4.359043,0.6984534,2.893347,0,0
3982,5,2.137278,0.7737151,-4.08344,0.03492906,0,2.572829,0.8751453,-4.359388,0.1950754,-3.075539,0,0
3997,5,2.137916,0.7759445,-4.084879,0.176604,0,2.570738,0.8739997,-4.359222,0.1546299,7.083748,0,0
4024,5,2.140226,0.7808118,-4.088501,0.2441014,0,2.569415,0.8749182,-4.358318,0.06945241,3.374869,0,0
4037,5,2.141016,0.7821763,-4.089909,0.1511016,0,2.564482,0.8772544,-4.355967,0.4249162,-4.649987,0,0
4052,5,2.141397,0.7821982,-4.090628,0.05669688,0,2.562823,0.8771631,-4.356172,0.1166277,-4.720239,0,0
4080,5,2.141727,0.780773,-4.091922,0.07041483,0,2.559032,0.8731595,-4.359019,0.2236556,0.6858976,0,0
4095,5,2.141962,0.7796704,-4.091878,0.08085904,0,2.552683,0.8734442,-4.359061,0.455527,0.5222101,0,0
4109,5,2.142707,0.7788052,-4.09164,0.07856047,0,2.552142,0.8757116,-4.360566,0.18685,-0.1149282,0,0
4135,5,2.143377,0.7775478,-4.091157,0.05655632,0,2.556845,0.8810661,-4.36496,0.3147224,-1.100208,0,0
4149,5,2.143996,0.777791,-4.091504,0.05528693,0,2.555017,0.882527,-4.368802,0.3315082,-0.06346982,0,0
4164,5,2.144505,0.7779799,-4.092014,0.04874948,0,2.553873,0.8809803,-4.373476,0.3308978,-0.3268723,0,0
4191,5,2.145628,0.7782861,-4.093567,0.07211354,0,2.553122,0.8799042,-4.37813,0.1796574,1.168203,0,0
4204,5,2.14606,0.7782455,-4.094262,0.06092736,0,2.551702,0.881107,-4.382832,0.3759993,-0.5593091,0,0
4233,5,2.146057,0.778377,-4.095212,0.03420804,0,2.552424,0.8817895,-4.386202,0.1253479,-1.335966,0,0
4247,5,2.145803,0.7786317,-4.095598,0.03708925,0,2.55122,0.8813086,-4.392163,0.4290685,0.1440607,0,0
4274,5,2.145291,0.7791133,-4.096058,0.03022663,0,2.549819,0.8826054,-4.394242,0.1015189,-0.3431311,0,0
4288,5,2.145109,0.7792879,-4.09629,0.02604927,0,2.546731,0.8848015,-4.397549,0.3825808,-0.2088679,0,0
4316,5,2.144947,0.7794436,-4.096673,0.01579751,0,2.543851,0.8887588,-4.396746,0.1763414,-0.5125882,0,0
