time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
687,28,-3.657575,0.9757124,-4.797922,0.4904648,0,-3.22078,1.050144,-4.541319,0.3676534,19.72664,0,6
691,28,-3.657573,0.9739507,-4.798267,0.04080953,0,-3.221695,1.051048,-4.541018,0.03003736,-22.48276,0,6
702,28,-3.657663,0.9691797,-4.799569,0.4393979,0,-3.223915,1.053619,-4.539703,0.3235274,19.92942,0,6
778,28,-3.658407,0.9719723,-4.802191,0.2752133,0,-3.222452,1.054112,-4.53756,0.1862595,-8.20923,0,6
808,28,-3.659139,0.9728148,-4.80483,0.04109291,0,-3.222234,1.055277,-4.535858,0.02975835,-11.70602,0,6
1595,28,-3.600699,0.9411778,-4.493979,22.84501,0,-3.225163,1.0548,-4.54268,0.5346748,1140.196,0,5
1629,28,-3.600293,0.9415619,-4.493865,0.04073279,0,-3.22508,1.054111,-4.542895,0.05185146,-1140.214,0,5
1656,28,-3.599788,0.9431394,-4.494687,0.0663543,0,-3.225121,1.053732,-4.543144,0.0163376,1.281076,0,5
1664,28,-3.599356,0.9454113,-4.494882,0.08364814,0,-3.225152,1.053659,-4.543245,0.004631585,0.8646917,0,5
1718,28,-3.598597,0.9536535,-4.503138,0.8325732,0,-3.225442,1.053771,-4.543615,0.03441501,37.44625,0,5
1723,28,-3.598335,0.956782,-4.506351,0.1031251,0,-3.225459,1.053812,-4.543642,0.001184298,-36.4724,0,5
1772,28,-3.597699,0.9704206,-4.525489,2.050035,0,-3.225816,1.054369,-4.543613,0.05779511,97.34552,0,5
1778,28,-3.597644,0.9749035,-4.531863,0.1775962,0,-3.225854,1.054446,-4.543627,0.001963955,-93.62196,0,5
1827,28,-3.598111,0.9894969,-4.560193,2.836565,0,-3.226788,1.055378,-4.543874,0.1195242,132.9484,0,5
1833,28,-3.598425,0.9942613,-4.569639,0.2394512,0,-3.226865,1.055418,-4.543901,0.002040691,-129.8557,0,5
1884,28,-3.60052,1.007968,-4.606071,3.499216,0,-3.228184,1.055771,-4.54466,0.140252,162.9882,0,5
1901,28,-3.601646,1.011885,-4.619019,0.242637,0,-3.228672,1.055756,-4.545001,0.01064066,-162.8289,0,5
1956,28,-3.608983,1.025015,-4.673475,3.912392,0,-3.23094,1.055319,-4.546891,0.2066776,183.4878,0,5
1990,28,-3.611301,1.026,-4.686968,0.2457689,0,-3.231592,1.055073,-4.54761,0.01794339,-183.3312,0,5
2018,28,-3.620996,1.029,-4.738163,1.860031,0,-3.233997,1.054315,-4.55054,0.137764,80.71311,0,5
2026,28,-3.626226,1.028994,-4.762552,0.8946538,0,-3.235206,1.054016,-4.552034,0.06975614,-48.26887,0,5
2079,28,-3.630843,1.020957,-4.783912,1.650319,0,-3.236318,1.054043,-4.553234,0.1159706,37.78326,0,5
2084,28,-3.633292,1.018371,-4.79456,0.2600338,0,-3.236871,1.054,-4.553885,0.01980894,-69.51427,0,5
2134,28,-3.640199,1.007472,-4.820657,2.422333,0,-3.2382,1.05403,-4.555008,0.1448063,108.115,0,5
2141,28,-3.642657,1.003679,-4.829303,0.2255213,0,-3.23861,1.054042,-4.555342,0.01221725,-109.8406,0,5
2189,28,-3.647987,0.9907212,-4.84677,1.841372,0,-3.239692,1.054055,-4.555621,0.0919333,80.79253,0,5
2195,28,-3.649769,0.9866944,-4.852442,0.1654611,0,-3.239977,1.054063,-4.555723,0.006962138,-83.79555,0,5
2247,28,-3.651877,0.974627,-4.86096,1.234807,0,-3.240627,1.053828,-4.555786,0.05744641,53.46729,0,5
2263,28,-3.652506,0.9703103,-4.863235,0.0877604,0,-3.240815,1.053677,-4.55587,0.004559461,-57.35233,0,5
2319,28,-3.655847,0.9547653,-4.869804,1.221557,0,-3.241595,1.052989,-4.556421,0.08357958,56.68986,0,5
2333,28,-3.656237,0.9532866,-4.870758,0.0323511,0,-3.241857,1.052877,-4.556465,0.00517247,-59.46032,0,5
3182,28,-3.712671,0.9412156,-4.496508,26.44093,0,-3.266446,1.0477,-4.578202,2.319963,1320.429,0,7
3197,28,-3.713599,0.9409589,-4.495411,0.1062411,0,-3.265557,1.047379,-4.577843,0.0736339,-1316.734,0,7
3251,28,-3.713112,0.9449075,-4.499064,0.390212,0,-3.264173,1.047098,-4.577146,0.1137764,14.19854,0,7
3266,28,-3.713175,0.947076,-4.50104,0.05263496,0,-3.263518,1.046923,-4.57688,0.01306082,-16.87885,0,7
3320,28,-3.712697,0.9588743,-4.514557,1.29406,0,-3.262186,1.047124,-4.575684,0.1298632,62.07127,0,7
3335,28,-3.712082,0.9628497,-4.520518,0.1292745,0,-3.262174,1.0474,-4.575428,0.006775485,-58.2393,0,7
3389,28,-3.70847,0.9804903,-4.549863,2.470648,0,-3.262676,1.0487,-4.574868,0.1077815,117.0687,0,7
3394,28,-3.707419,0.9851338,-4.557858,0.2127439,0,-3.262748,1.048811,-4.574868,0.003020465,-112.8952,0,7
3447,28,-3.702416,1.000619,-4.587707,2.083223,0,-3.263685,1.050144,-4.575054,0.1004824,93.52396,0,7
3452,28,-3.69922,1.010111,-4.607011,0.5040441,0,-3.263787,1.050276,-4.575079,0.003920445,-78.95895,0,7
3508,28,-3.692784,1.024337,-4.641558,2.215921,0,-3.264767,1.051683,-4.575368,0.1016422,85.59383,0,7
3513,28,-3.690937,1.028991,-4.652543,0.278742,0,-3.264796,1.051736,-4.575383,0.001430944,-96.85894,0,7
3568,28,-3.683908,1.038818,-4.685555,2.4031,0,-3.265465,1.053601,-4.575736,0.1375895,106.2179,0,7
3584,28,-3.681865,1.042449,-4.696198,0.2039924,0,-3.265545,1.054092,-4.575697,0.008891515,-109.9554,0,7
3639,28,-3.674118,1.053494,-4.735867,2.778883,0,-3.26542,1.055614,-4.575107,0.108631,128.7445,0,7
3655,28,-3.672254,1.055634,-4.744595,0.1643547,0,-3.265348,1.055843,-4.574395,0.01344261,-130.7264,0,7
3707,28,-3.662951,1.056668,-4.775529,2.241985,0,-3.268311,1.057875,-4.568855,0.4580392,103.8815,0,7
3712,28,-3.660455,1.056025,-4.782731,0.177226,0,-3.269615,1.058615,-4.567356,0.04912468,-103.238,0,7
3765,28,-3.65339,1.052093,-4.800885,1.623968,0,-3.277234,1.061901,-4.561679,0.8215117,72.33712,0,7
3781,28,-3.650697,1.049806,-4.806224,0.1145647,0,-3.279325,1.062693,-4.560326,0.04677479,-75.47018,0,7
3833,28,-3.641752,1.037913,-4.826695,1.781754,0,-3.287647,1.06581,-4.558006,0.6466035,83.35946,0,7
3838,28,-3.640048,1.03489,-4.831724,0.1404787,0,-3.289671,1.066613,-4.557723,0.05049728,-82.06376,0,7
3850,28,-3.635464,1.025121,-4.846875,1.586447,0,-3.295784,1.069098,-4.557187,0.5645871,72.29839,0,7
3925,28,-3.640244,1.017453,-4.852695,0.7577325,0,-3.298918,1.07079,-4.558073,0.2587554,-41.4357,0,7
3934,28,-3.640474,1.013055,-4.856787,0.08610282,0,-3.30113,1.071896,-4.558117,0.03543457,-33.58149,0,7
3948,28,-3.6413,0.9890837,-4.874954,2.077341,0,-3.311788,1.077407,-4.558184,0.8283567,99.56191,0,7
4978,28,-4.05335,0.9310664,-4.499309,40.18764,0,-3.382708,1.07395,-4.587811,5.515511,1905.515,0,8
4993,28,-4.053481,0.9338344,-4.50115,0.2375567,0,-3.380666,1.073163,-4.58762,0.1568731,-1997.504,0,8
5043,28,-4.051844,0.9439949,-4.504892,0.7924639,0,-3.37956,1.072319,-4.587015,0.1097861,27.74536,0,8
5048,28,-4.050982,0.9474186,-4.506549,0.09353515,0,-3.378358,1.071793,-4.586514,0.03367536,-34.94644,0,8
5062,28,-4.046885,0.9597835,-4.512175,0.992382,0,-3.375958,1.070495,-4.584969,0.2193128,44.94234,0,8
5134,28,-4.036252,0.9690408,-4.518401,1.125611,0,-3.381156,1.071232,-4.584833,0.3835439,6.661433,0,8
5146,28,-4.03139,0.9747896,-4.522101,0.1202454,0,-3.382499,1.071174,-4.584638,0.01946932,-50.26827,0,8
5201,28,-3.999589,1.007027,-4.546405,3.698565,0,-3.391555,1.070765,-4.586154,0.6614254,178.916,0,8
5215,28,-3.99182,1.013859,-4.552738,0.2191325,0,-3.393929,1.070662,-4.586804,0.04449893,-173.9716,0,8
5267,28,-3.959065,1.041276,-4.582597,3.69394,0,-3.404795,1.069987,-4.589316,0.7919986,173.7404,0,8
5272,28,-3.950465,1.047808,-4.590463,0.314901,0,-3.407577,1.069792,-4.589947,0.06738604,-168.952,0,8
5284,28,-3.922983,1.065974,-4.615622,3.231803,0,-3.416295,1.069172,-4.591755,0.6958094,145.8451,0,8
5359,28,-3.908159,1.065961,-4.62842,1.393101,0,-3.419198,1.069039,-4.591685,0.2068277,-91.93512,0,8
5368,28,-3.897125,1.069625,-4.638033,0.2174969,0,-3.421518,1.068925,-4.592035,0.03385998,-58.78021,0,8
5382,28,-3.840371,1.084548,-4.686737,5.349498,0,-3.432866,1.068448,-4.594019,0.8088341,256.6001,0,8
5455,28,-3.829511,1.079261,-4.698395,1.207697,0,-3.435619,1.070338,-4.592729,0.2575204,-207.09,0,8
5466,28,-3.819288,1.078764,-4.70903,0.2121716,0,-3.437783,1.070596,-4.592711,0.03133852,-49.77629,0,8
5479,28,-3.771055,1.072406,-4.762969,5.180459,0,-3.448281,1.071882,-4.59248,0.7544201,248.4144,0,8
5553,28,-3.765514,1.063104,-4.770605,0.9578396,0,-3.449452,1.072217,-4.59152,0.1121611,-211.131,0,8
5563,28,-3.757592,1.058664,-4.779739,0.1849559,0,-3.450894,1.072373,-4.591146,0.02149875,-38.64418,0,8
5616,28,-3.724378,1.031073,-4.818617,4.121039,0,-3.456236,1.07233,-4.588693,0.416922,196.8042,0,8
5621,28,-3.718606,1.025135,-4.825216,0.2408896,0,-3.457194,1.072186,-4.588137,0.02542329,-194.0075,0,8
5673,28,-3.706353,1.007574,-4.840152,2.445495,0,-3.459381,1.071316,-4.586941,0.2472971,110.2303,0,8
5709,28,-3.703363,1.002821,-4.843801,0.1195578,0,-3.459842,1.07075,-4.586849,0.01313153,-116.2969,0,8
5716,28,-3.691216,0.9840494,-4.858754,0.9615964,0,-3.462668,1.069821,-4.585378,0.1186329,42.10193,0,8
5771,28,-3.690243,0.979246,-4.862949,0.4533309,0,-3.462845,1.068362,-4.587026,0.1552082,-25.41327,0,8
5807,28,-3.689601,0.9764509,-4.865697,0.07129486,0,-3.463019,1.067528,-4.587972,0.02285107,-19.1018,0,8
5834,28,-3.68895,0.9686007,-4.874902,0.4373563,0,-3.463827,1.06551,-4.590841,0.1299236,18.30307,0,8
5861,28,-3.691527,0.9684438,-4.879033,0.1740078,0,-3.465033,1.06429,-4.592817,0.09347405,-13.16742,0,8
5869,28,-3.692947,0.9678489,-4.882779,0.1456786,0,-3.466217,1.063222,-4.594643,0.08719405,-1.416462,0,8
