time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
25,0,1.295085,1.180759,2.527389,4.004192,0,1.028273,1.179449,2.538079,4.004199,200.2096
34,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,-200.2096
938,0,1.30013,0.08080638,2.518477,3.3,0,1.033317,0.07949619,2.529167,3.3,165
971,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,-165
988,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
999,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1012,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1027,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1040,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1054,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1068,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1084,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1095,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1110,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1124,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1138,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1152,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1166,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1179,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1193,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1207,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1220,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1235,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1248,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1263,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1277,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1290,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1304,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1318,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1333,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1347,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1360,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1374,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1388,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1402,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1416,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1429,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1444,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1458,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1471,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1486,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1499,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1514,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1527,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1541,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1555,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1569,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1584,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1597,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1611,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1624,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1639,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1652,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1667,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
