time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
24,0,1.295085,1.180759,2.527389,4.004192,0,1.028273,1.179449,2.538079,4.004199,200.2096
28,0,1.295085,1.180759,2.527389,0,0,1.028273,1.179449,2.538079,0,-200.2096
1300,0,1.30013,0.08080638,2.518477,3.3,0,1.033317,0.07949619,2.529167,3.3,165
1336,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,-165
1359,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1379,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1389,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1403,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1418,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1432,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1445,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1459,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1473,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1486,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1501,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1514,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1528,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1542,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1556,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1570,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1582,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1597,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1611,0,1.30013,0.08080638,2.518477,0,0,1.033317,0.07949619,2.529167,0,0
1626,0,1.30013,0.08080626,2.518477,8.642237E-06,0,1.033317,0.07949607,2.529167,8.642237E-06,0.0004321118
1640,0,1.30013,0.08080626,2.518477,0,0,1.033317,0.0794961,2.529167,2.099317E-06,-0.0004321118
1654,0,1.30013,0.08080626,2.518477,0,0,1.033317,0.07949607,2.529167,2.139941E-06,0
