time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
757,25,2.19157,1.037514,-4.301665,0.353296,0,2.013593,0.7777936,-4.607169,8.661452E-06,-1.92205,0,0
770,25,2.187651,1.034257,-4.300834,0.3708535,0,2.013593,0.7777937,-4.607169,4.281235E-06,0.8778751,0,0
784,25,2.183798,1.030846,-4.300528,0.3730564,0,2.013593,0.7777938,-4.607169,4.3138E-06,0.1101479,0,0
798,25,2.181113,1.028126,-4.299653,0.2814761,0,2.013593,0.7777938,-4.607169,0,-4.579015,0,0
812,25,2.178704,1.025558,-4.298666,0.2580548,0,2.013593,0.7777937,-4.607169,4.206367E-06,-1.171066,0,0
826,25,2.176709,1.022809,-4.297654,0.25815,0,2.013593,0.7777938,-4.607169,4.342052E-06,0.004756451,0,0
840,25,2.175033,1.019611,-4.296678,0.2691829,0,2.013592,0.7777937,-4.607169,1.768692E-05,0.5516469,0,0
854,25,2.173252,1.016207,-4.295908,0.2822391,0,2.013593,0.7777939,-4.607169,2.147079E-05,0.6528109,0,0
868,25,2.171425,1.012592,-4.29527,0.2914883,0,2.013592,0.7777939,-4.607169,1.746842E-05,0.4624605,0,0
882,25,2.1695,1.008914,-4.294874,0.2968389,0,2.013592,0.7777936,-4.607169,2.121373E-05,0.2675295,0,0
896,25,2.167917,1.005606,-4.29468,0.2643125,0,2.013592,0.7777938,-4.607169,8.579911E-06,-1.626322,0,0
910,25,2.166778,1.003002,-4.294239,0.2081417,0,2.013593,0.7777937,-4.607169,1.778497E-05,-2.80854,0,0
923,25,2.165846,1.000749,-4.293417,0.1857048,0,2.013593,0.7777936,-4.607169,4.301193E-06,-1.121843,0,0
938,25,2.164523,0.9985222,-4.292668,0.1914115,0,2.013592,0.7777937,-4.607169,1.744932E-05,0.2853364,0,0
952,25,2.163125,0.9961792,-4.29194,0.2041352,0,2.013593,0.7777938,-4.607169,1.776453E-05,0.636185,0,0
966,25,2.162021,0.9940755,-4.291476,0.1712265,0,2.013593,0.7777938,-4.607169,0,-1.645439,0,0
979,25,2.161469,0.9923493,-4.291274,0.1315267,0,2.013592,0.7777936,-4.607169,1.922844E-05,-1.984989,0,0
994,25,2.161538,0.9908368,-4.291103,0.1091272,0,2.013593,0.7777936,-4.607169,1.707539E-05,-1.119974,0,0
1007,25,2.16211,0.9898018,-4.290884,0.08686031,0,2.013593,0.7777939,-4.607169,2.435337E-05,-1.113344,0,0
1021,25,2.162786,0.9893304,-4.290296,0.07238851,0,2.013593,0.7777936,-4.607169,2.727984E-05,-0.7235904,0,0
1035,25,2.163392,0.9887959,-4.289249,0.09514385,0,2.013593,0.7777938,-4.607169,1.286524E-05,1.137767,0,0
1049,25,2.163477,0.9883397,-4.287967,0.09626558,0,2.013592,0.7777937,-4.607169,1.735505E-05,0.05608648,0,0
1063,25,2.162668,0.9879543,-4.286297,0.1376147,0,2.013593,0.7777938,-4.607169,1.784165E-05,2.067455,0,0
1077,25,2.162345,0.9866198,-4.284545,0.1583599,0,2.013593,0.7777938,-4.607169,0,1.037261,0,0
1091,25,2.167204,0.9880557,-4.287292,0.4191661,0,2.013592,0.7777936,-4.607169,1.938633E-05,13.04031,0,0
1105,25,2.167742,0.9879847,-4.2864,0.07451884,0,2.013593,0.7777937,-4.607169,1.754763E-05,-17.23236,0,0
1119,25,2.16758,0.9880061,-4.28557,0.05961371,0,2.013592,0.7777939,-4.607169,2.099834E-05,-0.7452568,0,0
1132,25,2.171981,0.9881647,-4.286521,0.3294359,0,2.013593,0.7777939,-4.607169,1.743361E-05,13.49111,0,0
1147,25,2.176618,0.9903865,-4.289712,0.42964,0,2.013593,0.7777939,-4.607169,0,5.010202,0,0
1160,25,2.182215,0.9934539,-4.293169,0.5264421,0,2.013593,0.7777938,-4.607169,8.645809E-06,4.840106,0,0
1174,25,2.187404,0.9962714,-4.296139,0.4773185,0,2.013592,0.7777936,-4.607169,1.925178E-05,-2.456181,0,0
1189,25,2.192198,0.9984018,-4.298652,0.4170274,0,2.013593,0.7777938,-4.607169,1.911154E-05,-3.014553,0,0
1202,25,2.195376,0.9993696,-4.300431,0.2679767,0,2.013592,0.7777938,-4.607169,1.695252E-05,-7.452537,0,0
1216,25,2.198126,0.9985393,-4.302226,0.2407951,0,2.013593,0.7777939,-4.607169,1.894878E-05,-1.359079,0,0
1231,25,2.199013,0.9972572,-4.303045,0.1259421,0,2.013593,0.7777938,-4.607169,8.525606E-06,-5.742653,0,0
1244,25,2.199513,0.9962146,-4.303831,0.1018899,0,2.013593,0.7777937,-4.607169,4.344425E-06,-1.202608,0,0
1258,25,2.200047,0.9958947,-4.304307,0.0558028,0,2.013593,0.7777938,-4.607169,4.245436E-06,-2.304356,0,0
1272,25,2.199998,0.9954652,-4.304519,0.03462401,0,2.013593,0.7777939,-4.607169,8.571645E-06,-1.058939,0,0
1286,25,2.199743,0.9947791,-4.304482,0.05258024,0,2.013593,0.7777938,-4.607169,8.55252E-06,0.8978115,0,0
1300,25,2.200112,0.9945399,-4.304195,0.03746542,0,2.013593,0.7777936,-4.607169,8.510451E-06,-0.7557409,0,0
1313,25,2.200671,0.9942178,-4.304033,0.04814294,0,2.013593,0.7777937,-4.607169,4.310587E-06,0.533876,0,0
1328,25,2.201264,0.9935725,-4.303949,0.06305519,0,2.013592,0.7777938,-4.607169,1.760003E-05,0.7456124,0,0
1341,25,2.201401,0.9926462,-4.303919,0.06731964,0,2.013592,0.7777935,-4.607169,2.422998E-05,0.2132226,0,0
1356,25,2.201071,0.9913845,-4.303974,0.09382728,0,2.013592,0.7777935,-4.607169,0,1.325382,0,0
1370,25,2.200344,0.9898512,-4.303879,0.1209379,0,2.013593,0.7777938,-4.607169,3.793235E-05,1.355531,0,0
1383,25,2.199371,0.9884489,-4.303401,0.1276442,0,2.013593,0.7777936,-4.607169,8.585473E-06,0.3353145,0,0
1398,25,2.198314,0.9870124,-4.302779,0.135702,0,2.013593,0.7777936,-4.607169,0,0.4028924,0,0
1412,25,2.197217,0.985545,-4.302045,0.1405446,0,2.013593,0.7777939,-4.607169,1.69786E-05,0.242129,0,0
1425,25,2.195791,0.9837824,-4.301109,0.1770875,0,2.013592,0.7777939,-4.607169,1.720887E-05,1.827142,0,0
1439,25,2.194306,0.9816379,-4.300425,0.1957667,0,2.013593,0.7777938,-4.607169,1.935297E-05,0.9339646,0,0
1453,25,2.192465,0.9788505,-4.299681,0.2464472,0,2.013592,0.7777938,-4.607169,1.716823E-05,2.534021,0,0
1467,25,2.190316,0.9756767,-4.298877,0.2783109,0,2.013593,0.7777938,-4.607169,1.694337E-05,1.593185,0,0
1481,25,2.188389,0.9726572,-4.298088,0.2639247,0,2.013593,0.7777938,-4.607169,0,-0.7193089,0,0
1495,25,2.186816,0.9706451,-4.297049,0.1962436,0,2.013593,0.7777938,-4.607169,0,-3.384057,0,0
1509,25,2.185144,0.9687052,-4.295604,0.2110237,0,2.013592,0.7777936,-4.607169,1.91328E-05,0.7390082,0,0
1523,25,2.183162,0.9663064,-4.293938,0.2557929,0,2.013593,0.7777937,-4.607169,1.781049E-05,2.238461,0,0
1536,25,2.181148,0.9638766,-4.29217,0.2581824,0,2.013593,0.7777939,-4.607169,1.276194E-05,0.119473,0,0
1551,25,2.179073,0.9614824,-4.290084,0.2701156,0,2.013593,0.7777938,-4.607169,8.487969E-06,0.5966589,0,0
1565,25,2.177035,0.9587719,-4.288198,0.278128,0,2.013593,0.7777937,-4.607169,4.272428E-06,0.4006192,0,0
1578,25,2.175143,0.9561986,-4.286226,0.2705078,0,2.013593,0.7777938,-4.607169,4.29583E-06,-0.3810108,0,0
1593,25,2.173548,0.9537668,-4.28426,0.2540441,0,2.013592,0.7777936,-4.607169,1.928827E-05,-0.8231834,0,0
1607,25,2.172145,0.9514894,-4.282223,0.2389486,0,2.013593,0.7777938,-4.607169,1.894474E-05,-0.7547759,0,0
1620,25,2.171271,0.9496363,-4.280283,0.2030196,0,2.013592,0.7777935,-4.607169,3.835838E-05,-1.796446,0,0
1635,25,2.170786,0.9477721,-4.278367,0.1937857,0,2.013593,0.7777938,-4.607169,3.802216E-05,-0.4616961,0,0
1648,25,2.170711,0.945864,-4.276659,0.1849682,0,2.013593,0.7777938,-4.607169,0,-0.4408777,0,0
1662,25,2.170816,0.94406,-4.275215,0.1642258,0,2.013593,0.7777937,-4.607169,4.230761E-06,-1.037118,0,0
1676,25,2.171364,0.9423216,-4.273919,0.1618579,0,2.013592,0.7777936,-4.607169,1.778754E-05,-0.1183979,0,0
1691,25,2.172294,0.9409125,-4.272732,0.1482727,0,2.013592,0.777794,-4.607169,2.569295E-05,-0.679259,0,0
1704,25,2.173569,0.9400904,-4.271609,0.1369208,0,2.013592,0.7777939,-4.607169,8.646751E-06,-0.5675957,0,0
1719,25,2.175051,0.9394543,-4.270403,0.1431665,0,2.013592,0.7777936,-4.607169,1.695421E-05,0.3122859,0,0
1732,25,2.176403,0.9391842,-4.269097,0.1354854,0,2.013593,0.7777937,-4.607169,1.75306E-05,-0.3840521,0,0
1746,25,2.177404,0.9391585,-4.267624,0.1286468,0,2.013592,0.7777937,-4.607169,1.722155E-05,-0.341931,0,0
1760,25,2.178025,0.9390635,-4.265964,0.1273612,0,2.013593,0.7777938,-4.607169,1.762957E-05,-0.06427914,0,0
1774,25,2.178374,0.9390957,-4.264296,0.121133,0,2.013593,0.7777939,-4.607169,8.475056E-06,-0.3114119,0,0
1788,25,2.178544,0.9392045,-4.262494,0.130901,0,2.013593,0.7777939,-4.607169,0,0.4883997,0,0
1801,25,2.178779,0.939163,-4.260673,0.1324532,0,2.013592,0.7777939,-4.607169,1.719398E-05,0.07761195,0,0
1816,25,2.179025,0.939158,-4.259006,0.1194385,0,2.013593,0.7777938,-4.607169,1.889934E-05,-0.6507385,0,0
1830,25,2.179094,0.9390985,-4.257391,0.1168067,0,2.013172,0.7780191,-4.607274,0.03531475,-0.1315884,0,0
1844,25,2.178801,0.9387984,-4.255759,0.1214975,0,2.013098,0.7781274,-4.60742,0.01413225,0.2345413,0,0
1858,25,2.178063,0.9384006,-4.25434,0.1172341,0,2.012451,0.77852,-4.608063,0.07062403,-0.2131734,0,0
1871,25,2.177485,0.9379776,-4.252963,0.1129097,0,2.006805,0.7790473,-4.608701,0.4151644,-0.2162188,0,0
1886,25,2.177306,0.9374966,-4.251775,0.09161031,0,2.002736,0.7790896,-4.609116,0.289506,-1.064968,0,0
1899,25,2.177545,0.9370754,-4.251005,0.06530189,0,1.998348,0.7797074,-4.609517,0.3193895,-1.315421,0,0
1914,25,2.178007,0.9366176,-4.250294,0.06942634,0,1.996562,0.7798035,-4.608457,0.1498993,0.2062228,0,0
1927,25,2.178793,0.9362394,-4.249939,0.06835802,0,1.996352,0.7797776,-4.606876,0.115649,-0.05341619,0,0
1941,25,2.179431,0.9358584,-4.249687,0.05648191,0,1.996435,0.7798409,-4.605849,0.07429045,-0.5938057,0,0
1955,25,2.180017,0.9353805,-4.249485,0.05633656,0,1.996378,0.7799651,-4.605215,0.04672452,-0.007267296,0,0
1969,25,2.180534,0.9346203,-4.249532,0.06570385,0,1.996734,0.7801729,-4.604489,0.05961378,0.4683647,0,0
1982,25,2.180918,0.9338665,-4.249669,0.06208146,0,1.997199,0.7806322,-4.60399,0.05954579,-0.1811199,0,0
1997,25,2.181053,0.9334027,-4.250311,0.05687429,0,1.997705,0.7813191,-4.603718,0.06335934,-0.2603585,0,0
2011,25,2.180905,0.9337007,-4.251014,0.0563351,0,1.99811,0.7810597,-4.603708,0.03483869,-0.02695937,0,0
2024,25,2.181421,0.9328601,-4.2513,0.07354593,0,1.998724,0.7803932,-4.604628,0.09251079,0.8605413,0,0
2038,25,2.182099,0.9315913,-4.251466,0.1040603,0,1.998918,0.7799378,-4.604849,0.03898482,1.525718,0,0
2053,25,2.182601,0.9306128,-4.251825,0.08211391,0,1.999421,0.7791014,-4.60554,0.08483382,-1.097318,0,0
2067,25,2.18274,0.9303774,-4.252183,0.03266593,0,1.999306,0.7801343,-4.60504,0.08362259,-2.472399,0,0
2080,25,2.18299,0.9300557,-4.252338,0.03127034,0,1.999368,0.7801501,-4.60502,0.004823961,-0.06977972,0,0
2094,25,2.183167,0.9300275,-4.252497,0.01719414,0,1.999475,0.7801877,-4.604956,0.009384007,-0.70381,0,0
2108,25,2.183296,0.9300501,-4.25261,0.01251655,0,1.999581,0.7802366,-4.604893,0.009557291,-0.2338795,0,0
2122,25,2.183461,0.9299799,-4.252675,0.01380157,0,1.999672,0.7802997,-4.60484,0.008869717,0.06425134,0,0
2136,25,2.183762,0.9298052,-4.252847,0.02697814,0,1.999785,0.7803499,-4.604777,0.009667043,0.6588281,0,0
2150,25,2.184136,0.9297716,-4.253034,0.03054907,0,1.999943,0.7804347,-4.604682,0.01474043,0.1785467,0,0
2164,25,2.184508,0.9297023,-4.253114,0.02783077,0,2.000036,0.7804875,-4.604617,0.009030883,-0.1359152,0,0
2178,25,2.184875,0.9295475,-4.253367,0.03419792,0,2.000154,0.7805407,-4.604512,0.01208544,0.3183575,0,0
2192,25,2.185201,0.9291345,-4.253741,0.0457406,0,1.999898,0.7802908,-4.604664,0.02758503,0.5771341,0,0
2205,25,2.185483,0.9284869,-4.254106,0.05781179,0,1.999897,0.7802901,-4.604664,6.205345E-05,0.6035594,0,0
2219,25,2.185753,0.9277023,-4.254542,0.06608175,0,1.999898,0.78029,-4.604665,6.076786E-05,0.4134983,0,0
2234,25,2.186058,0.9268832,-4.255041,0.07280792,0,1.999074,0.7798381,-4.605622,0.09703837,0.3363084,0,0
2247,25,2.186336,0.9260687,-4.255553,0.07236329,0,1.997779,0.7799157,-4.606967,0.1350445,-0.02223141,0,0
2261,25,2.186583,0.9252069,-4.256095,0.07469297,0,1.996516,0.7799823,-4.607723,0.1050966,0.1164839,0,0
2275,25,2.186845,0.9242857,-4.256646,0.07950233,0,1.996379,0.7800184,-4.608288,0.04190201,0.2404679,0,0
2289,25,2.186997,0.923425,-4.257216,0.07497907,0,1.997062,0.7800733,-4.609086,0.07552544,-0.2261627,0,0
2303,25,2.187021,0.922783,-4.25779,0.06166964,0,1.998091,0.7801259,-4.608655,0.07997682,-0.6654716,0,0
2317,25,2.186986,0.9220504,-4.258288,0.06433371,0,1.998355,0.7802944,-4.607468,0.0890723,0.1332032,0,0
2331,25,2.186829,0.9212015,-4.258789,0.07145262,0,1.997963,0.7802106,-4.607017,0.04317431,0.3559455,0,0
2345,25,2.186621,0.9204875,-4.259196,0.06067684,0,1.998082,0.7803989,-4.606563,0.03618645,-0.5387887,0,0
2358,25,2.186612,0.9198525,-4.259468,0.05053286,0,1.998376,0.7806084,-4.605928,0.05342297,-0.507199,0,0
2373,25,2.186796,0.9194832,-4.259631,0.03176297,0,1.997553,0.7806691,-4.605217,0.07805198,-0.9384947,0,0
2386,25,2.187077,0.9194225,-4.259608,0.02050048,0,1.99367,0.7809179,-4.602446,0.3397168,-0.5631244,0,0
2400,25,2.187343,0.9191949,-4.259531,0.02599414,0,1.989222,0.7811384,-4.598838,0.4156288,0.2746829,0,0
2414,25,2.187692,0.919105,-4.259415,0.02718012,0,1.983967,0.7816792,-4.593247,0.5522207,0.05929898,0,0
2428,25,2.188017,0.9190884,-4.259254,0.02587587,0,1.980639,0.7825512,-4.588466,0.4200046,-0.06521251,0,0
2442,25,2.188246,0.9189023,-4.259118,0.02344266,0,1.978648,0.7835624,-4.584921,0.3016934,-0.1216603,0,0
2456,25,2.188579,0.918844,-4.25904,0.02494528,0,1.978714,0.785557,-4.582104,0.2482216,0.07513101,0,0
2470,25,2.188962,0.919016,-4.25885,0.0331138,0,1.981733,0.7889605,-4.580842,0.3391018,0.4084257,0,0
2484,25,2.189399,0.9194628,-4.258503,0.05030585,0,1.986235,0.7958201,-4.580814,0.5776727,0.8596026,0,0
2498,25,2.189887,0.9200646,-4.25808,0.06302014,0,1.99163,0.805196,-4.579628,0.7772443,0.6357147,0,0
2512,25,2.190216,0.9205921,-4.257642,0.05606381,0,1.996984,0.8164727,-4.575435,0.9700105,-0.3478164,0,0
2526,25,2.190389,0.9210478,-4.257215,0.04592194,0,2.001612,0.8264053,-4.570152,0.861689,-0.5070936,0,0
2539,25,2.190651,0.9218985,-4.25682,0.07108294,0,2.007495,0.8365468,-4.563102,0.9988852,1.25805,0,0
2554,25,2.1911,0.9231981,-4.256355,0.1016329,0,2.015257,0.8461202,-4.554051,1.07081,1.527498,0,0
2568,25,2.191668,0.924859,-4.255803,0.1304901,0,2.022421,0.8553102,-4.544316,1.076735,1.442859,0,0
2581,25,2.192309,0.9268563,-4.25514,0.1627242,0,2.030694,0.8651866,-4.532386,1.298684,1.611706,0,0
2595,25,2.19286,0.9287774,-4.25439,0.1545108,0,2.039586,0.8728269,-4.518389,1.321508,-0.4106723,0,0
2610,25,2.193482,0.93152,-4.253429,0.211065,0,2.047928,0.8762162,-4.503754,1.22039,2.827711,0,0
2623,25,2.194005,0.9343567,-4.252325,0.2211242,0,2.055506,0.8763596,-4.48814,1.242628,0.5029597,0,0
2638,25,2.194431,0.9372183,-4.251129,0.2279672,0,2.064131,0.8758613,-4.472637,1.292419,0.3421508,0,0
2651,25,2.194749,0.9402485,-4.249864,0.2339848,0,2.073803,0.8747314,-4.457666,1.266619,0.300882,0,0
2666,25,2.194956,0.9434919,-4.248649,0.2459268,0,2.083107,0.8725701,-4.442121,1.293186,0.5970992,0,0
2679,25,2.195223,0.9464353,-4.247465,0.2295465,0,2.092516,0.8696508,-4.426287,1.344599,-0.8190163,0,0
2693,25,2.195581,0.9494538,-4.245653,0.2543897,0,2.102764,0.8659912,-4.411379,1.326822,1.242163,0,0
2707,25,2.196163,0.9528435,-4.243488,0.2981027,0,2.114,0.8630106,-4.398098,1.29458,2.185647,0,0
2720,25,2.195651,0.9562228,-4.24058,0.3188224,0,2.125994,0.8607439,-4.386216,1.210173,1.035984,0,0
2734,25,2.195077,0.9591438,-4.238331,0.2703913,0,2.137704,0.858825,-4.375162,1.175468,-2.421555,0,0
2748,25,2.193069,0.9607029,-4.236337,0.2311205,0,2.149659,0.8562626,-4.364665,1.152735,-1.96354,0,0
2763,25,2.192128,0.9620098,-4.235247,0.1396104,0,2.161291,0.8532959,-4.35363,1.170294,-4.575501,0,0
2777,25,2.192307,0.9638994,-4.234971,0.1359677,0,2.17218,0.849355,-4.342776,1.125175,-0.1821361,0,0
2791,25,2.193388,0.9655384,-4.235318,0.1447445,0,2.182287,0.844035,-4.332095,1.13517,0.4388414,0,0
2804,25,2.194959,0.9671026,-4.235815,0.1627712,0,2.191797,0.8388544,-4.320376,1.143484,0.9013333,0,0
2818,25,2.195513,0.968331,-4.235542,0.09905432,0,2.201336,0.8354294,-4.308832,1.106681,-3.185844,0,0
2833,25,2.195951,0.9692359,-4.235035,0.07954348,0,2.211569,0.8349373,-4.300592,0.9289717,-0.9755422,0,0
2847,25,2.196346,0.970184,-4.234173,0.09672663,0,2.222279,0.8337896,-4.294324,0.8991448,0.8591574,0,0
2860,25,2.196264,0.9708158,-4.233107,0.08912103,0,2.232363,0.8313323,-4.28932,0.8264876,-0.3802799,0,0
2875,25,2.197753,0.9722717,-4.232192,0.1633284,0,2.242328,0.8289282,-4.2863,0.7673851,3.710371,0,0
2888,25,2.198823,0.9734733,-4.231198,0.1347749,0,2.251893,0.8272482,-4.284416,0.7050787,-1.427677,0,0
2902,25,2.199589,0.9743391,-4.230032,0.1193561,0,2.260339,0.8251094,-4.280698,0.6884984,-0.770938,0,0
2916,25,2.200929,0.975414,-4.22886,0.1484365,0,2.267931,0.8230877,-4.278417,0.5839518,1.454016,0,0
2930,25,2.202789,0.9764266,-4.227571,0.1789956,0,2.276278,0.8231421,-4.280106,0.6148765,1.527958,0,0
2944,25,2.204866,0.9774264,-4.226254,0.1899552,0,2.285412,0.8237085,-4.280409,0.6551126,0.5479798,0,0
2958,25,2.207013,0.9781833,-4.225119,0.1815223,0,2.294345,0.8248249,-4.279988,0.643146,-0.4216485,0,0
2972,25,2.209097,0.9785208,-4.224348,0.160221,0,2.302401,0.8257729,-4.278228,0.5916867,-1.065061,0,0
2985,25,2.211262,0.9786565,-4.224008,0.1592946,0,2.309604,0.8265473,-4.276185,0.5460443,-0.046321,0,0
2999,25,2.21323,0.9788564,-4.223726,0.1447131,0,2.315516,0.8265108,-4.272626,0.499874,-0.7290736,0,0
3013,25,2.215011,0.9788983,-4.223448,0.1284442,0,2.320856,0.8271768,-4.269331,0.4495023,-0.8134499,0,0
3027,25,2.216919,0.9786159,-4.223503,0.1393037,0,2.325804,0.828787,-4.269662,0.3764495,0.542976,0,0
3041,25,2.21901,0.978022,-4.224017,0.1593761,0,2.33165,0.83116,-4.270566,0.4546558,1.003624,0,0
3055,25,2.221089,0.9774227,-4.224422,0.1573223,0,2.336859,0.8323044,-4.269531,0.3883148,-0.1026906,0,0
3069,25,2.223395,0.9766008,-4.224917,0.1813121,0,2.34062,0.834212,-4.267629,0.3358396,1.199491,0,0
3083,25,2.225836,0.975369,-4.225695,0.2047814,0,2.343429,0.8352028,-4.265759,0.2533251,1.173462,0,0
3097,25,2.228263,0.9740421,-4.226655,0.211154,0,2.347825,0.8353806,-4.26484,0.3240758,0.3186308,0,0
