time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
339,10,-0.7917552,0.9921166,-4.405357,0.07379434,0,-0.6600835,0.7835914,-4.801624,4.33848E-06,-2.550563,0,0
353,10,-0.7926415,0.9921039,-4.405519,0.06448455,0,-0.6600835,0.7835914,-4.801624,4.265763E-06,-0.4654896,0,0
369,10,-0.7937955,0.9918789,-4.406279,0.08685675,0,-0.6600835,0.7835914,-4.801624,3.697123E-06,1.11861,0,0
382,10,-0.7950853,0.9917164,-4.406928,0.1187488,0,-0.6600835,0.7835914,-4.801624,4.872288E-06,1.594603,0,0
396,10,-0.7959961,0.9916911,-4.407476,0.07467802,0,-0.6600836,0.7835913,-4.801624,1.50913E-05,-2.203539,0,0
409,10,-0.7961202,0.9919513,-4.407506,0.02169767,0,-0.6600835,0.7835915,-4.801624,1.995628E-05,-2.649017,0,0
422,10,-0.7966263,0.9923967,-4.407148,0.05819025,0,-0.6600834,0.7835913,-4.801624,1.437643E-05,1.824629,0,0
435,10,-0.7976314,0.9926034,-4.407017,0.07522657,0,-0.6600835,0.7835914,-4.801624,1.225939E-05,0.8518161,0,0
449,10,-0.7983544,0.9929721,-4.40679,0.05978331,0,-0.6600835,0.7835914,-4.801624,4.228329E-06,-0.7721631,0,0
464,10,-0.7987148,0.9933304,-4.4064,0.04631884,0,-0.6600835,0.7835914,-4.801624,4.307752E-06,-0.6732233,0,0
477,10,-0.7988358,0.9936014,-4.406051,0.03231126,0,-0.6600835,0.7835916,-4.801624,1.733241E-05,-0.7003792,0,0
492,10,-0.7983671,0.9936635,-4.405918,0.03554795,0,-0.6600837,0.7835916,-4.801624,8.628351E-06,0.1618348,0,0
505,10,-0.7979433,0.9936175,-4.405828,0.03113338,0,-0.6600835,0.7835916,-4.801624,1.277744E-05,-0.2207289,0,0
520,10,-0.7976731,0.9935142,-4.40585,0.0202792,0,-0.6600837,0.7835926,-4.801623,7.925195E-05,-0.5427086,0,0
533,10,-0.7975141,0.9934874,-4.405887,0.01213947,0,-0.6600842,0.7835957,-4.801623,0.0002293378,-0.4069865,0,0
548,10,-0.7972002,0.9937192,-4.405935,0.02811465,0,-0.6600837,0.7835941,-4.801623,0.0001247631,0.798759,0,0
561,10,-0.7968264,0.9937787,-4.406157,0.03168206,0,-0.6600837,0.7835916,-4.801624,0.0001799637,0.1783701,0,0
575,10,-0.796559,0.993542,-4.406368,0.02962756,0,-0.6600896,0.7836164,-4.801619,0.00184636,-0.1027247,0,0
589,10,-0.7962441,0.9931462,-4.40669,0.04336388,0,-0.6601167,0.7836512,-4.80151,0.008487181,0.686816,0,0
603,10,-0.795997,0.9924706,-4.407426,0.07412729,0,-0.660123,0.7837045,-4.801443,0.00622449,1.538171,0,0
617,10,-0.7961402,0.9917392,-4.408158,0.07420953,0,-0.660131,0.7837421,-4.801437,0.002758191,0.004111975,0,0
631,10,-0.7961881,0.9910979,-4.408765,0.06335003,0,-0.6601307,0.7837622,-4.801449,0.00169538,-0.5429752,0,0
645,10,-0.7958944,0.9904398,-4.409359,0.06645732,0,-0.6601329,0.7837768,-4.801453,0.001080708,0.1553647,0,0
659,10,-0.7954561,0.9896247,-4.410069,0.08220756,0,-0.6601221,0.7837834,-4.801429,0.001932078,0.7875119,0,0
674,10,-0.7951432,0.9886881,-4.410866,0.08714226,0,-0.660116,0.7837962,-4.801395,0.002490857,0.2467349,0,0
687,10,-0.7951058,0.9877169,-4.411695,0.0968384,0,-0.6601142,0.7838104,-4.801356,0.003157798,0.484807,0,0
701,10,-0.7952397,0.9867793,-4.412481,0.08919396,0,-0.6601236,0.7838308,-4.801331,0.002448433,-0.3822222,0,0
715,10,-0.7953776,0.9857646,-4.413423,0.1021132,0,-0.6601282,0.783848,-4.801309,0.002099715,0.6459627,0,0
729,10,-0.7957857,0.9842142,-4.414969,0.1528386,0,-0.6601408,0.7838597,-4.801302,0.001266327,2.536269,0,0
743,10,-0.7962265,0.9826729,-4.416684,0.1715518,0,-0.66017,0.7838598,-4.801362,0.004852094,0.9356618,0,0
757,10,-0.7967036,0.9811867,-4.418269,0.1610171,0,-0.6601936,0.783853,-4.801412,0.004037309,-0.5267345,0,0
770,10,-0.7969904,0.9798023,-4.419692,0.1430619,0,-0.6601876,0.7838297,-4.801404,0.001807538,-0.897763,0,0
785,10,-0.7971794,0.9784858,-4.420985,0.1341811,0,-0.6601757,0.7837806,-4.801464,0.005679137,-0.4440367,0,0
799,10,-0.7970639,0.977258,-4.422277,0.1290824,0,-0.6601558,0.7837077,-4.801528,0.007148857,-0.254935,0,0
812,10,-0.7971262,0.9759146,-4.423559,0.1339476,0,-0.6601458,0.7836322,-4.801572,0.006359165,0.2432555,0,0
827,10,-0.7972746,0.9744183,-4.425035,0.1499557,0,-0.6601419,0.7835442,-4.801622,0.007228024,0.8004084,0,0
841,10,-0.7973428,0.9725376,-4.426948,0.192304,0,-0.6601231,0.7833979,-4.801698,0.01186636,2.117416,0,0
854,10,-0.7975532,0.9708186,-4.428683,0.1794717,0,-0.6600854,0.783283,-4.801723,0.009052956,-0.641618,0,0
869,10,-0.7976565,0.9698839,-4.42985,0.09683242,0,-0.6600537,0.7831476,-4.801769,0.009451537,-4.131962,0,0
882,10,-0.7981638,0.9694014,-4.430395,0.06952857,0,-0.6600917,0.7832168,-4.801779,0.006237557,-1.365193,0,0
897,10,-0.7979428,0.9683484,-4.43112,0.09089985,0,-0.6600878,0.7831808,-4.801811,0.003401141,1.068564,0,0
910,10,-0.7971421,0.9668509,-4.432333,0.1518938,0,-0.660078,0.7831119,-4.801866,0.006429634,3.049695,0,0
924,10,-0.7956102,0.9645571,-4.434171,0.2441945,0,-0.6600664,0.7830521,-4.801904,0.00531214,4.615039,0,0
937,10,-0.7945503,0.9624673,-4.435764,0.2040942,0,-0.6600773,0.7829845,-4.801946,0.00576994,-2.005015,0,0
951,10,-0.7941145,0.9610215,-4.436914,0.1404449,0,-0.6600913,0.7829195,-4.801992,0.005989344,-3.182469,0,0
965,10,-0.7940526,0.9596168,-4.43782,0.11927,0,-0.6601039,0.7828544,-4.80203,0.005454552,-1.058745,0,0
979,10,-0.7946169,0.9581859,-4.438623,0.1226888,0,-0.6601083,0.7828043,-4.802071,0.004568506,0.1709402,0,0
993,10,-0.7957178,0.9555054,-4.44012,0.2353598,0,-0.6601382,0.7827759,-4.802204,0.01008463,5.633552,0,0
1008,10,-0.7927186,0.9545753,-4.440948,0.229606,0,-0.6601382,0.782776,-4.802204,9.423413E-06,-0.2876885,0,0
1021,10,-0.7909184,0.9531132,-4.44135,0.1749794,0,-0.6601382,0.782776,-4.802204,4.430946E-06,-2.731331,0,0
1034,10,-0.7902176,0.9517285,-4.442025,0.1245185,0,-0.6601382,0.782776,-4.802204,4.386275E-06,-2.523045,0,0
1048,10,-0.7895811,0.9503263,-4.442776,0.1222422,0,-0.6601381,0.7827761,-4.802204,9.509746E-06,-0.1138158,0,0
1063,10,-0.789125,0.9492426,-4.443181,0.08860679,0,-0.6601384,0.7827759,-4.802204,2.476128E-05,-1.68177,0,0
1076,10,-0.7884079,0.9476037,-4.443844,0.1337194,0,-0.6601384,0.7827759,-4.802204,0,2.255633,0,0
1090,10,-0.7877519,0.9463582,-4.444607,0.116887,0,-0.6601382,0.782776,-4.802204,1.375984E-05,-0.8416228,0,0
1105,10,-0.7869487,0.9449465,-4.445253,0.1257429,0,-0.660138,0.7827761,-4.802204,1.917547E-05,0.4427962,0,0
1118,10,-0.7858644,0.9432141,-4.445911,0.151696,0,-0.6601382,0.782776,-4.802204,1.518256E-05,1.297653,0,0
1132,10,-0.7847617,0.9418708,-4.44642,0.1342309,0,-0.6601382,0.782776,-4.802204,4.418432E-06,-0.8732527,0,0
1146,10,-0.784069,0.9409189,-4.446604,0.08406647,0,-0.6601381,0.782776,-4.802204,8.410598E-06,-2.508223,0,0
1160,10,-0.7834895,0.9402832,-4.446739,0.06061709,0,-0.6601382,0.782776,-4.802204,4.149268E-06,-1.172469,0,0
1175,10,-0.7828639,0.9396445,-4.447162,0.07112939,0,-0.6601382,0.7827759,-4.802204,8.57337E-06,0.5256148,0,0
1188,10,-0.7826674,0.9389939,-4.447584,0.05847351,0,-0.6601382,0.782776,-4.802204,9.73949E-06,-0.6327942,0,0
1202,10,-0.7827939,0.9384276,-4.447703,0.04273168,0,-0.6601382,0.782776,-4.802204,0,-0.7870914,0,0
1216,10,-0.782369,0.9379742,-4.447947,0.04902427,0,-0.6601384,0.7827759,-4.802204,1.238566E-05,0.3146296,0,0
1230,10,-0.7824464,0.9376572,-4.447585,0.03490873,0,-0.6601381,0.7827761,-4.802204,2.41569E-05,-0.7057769,0,0
1243,10,-0.7816463,0.9377126,-4.447662,0.05693367,0,-0.6601382,0.782776,-4.802204,9.41742E-06,1.101247,0,0
1257,10,-0.7810007,0.9370919,-4.448126,0.07315665,0,-0.6601382,0.782776,-4.802204,4.323657E-06,0.811149,0,0
1271,10,-0.7806194,0.9365323,-4.448476,0.05566482,0,-0.6601382,0.782776,-4.802204,4.350926E-06,-0.874592,0,0
1286,10,-0.780292,0.9365448,-4.448494,0.02259429,0,-0.6601382,0.782776,-4.802204,4.104014E-06,-1.653526,0,0
1299,10,-0.78043,0.9370793,-4.448056,0.05358375,0,-0.6601382,0.7827759,-4.802204,9.058801E-06,1.549473,0,0
1313,10,-0.7804403,0.9375185,-4.447661,0.03855887,0,-0.6601382,0.7827758,-4.802204,3.890871E-06,-0.7512439,0,0
1327,10,-0.7800306,0.937592,-4.447536,0.03351808,0,-0.6601382,0.782776,-4.802204,1.454124E-05,-0.2520399,0,0
1341,10,-0.7794555,0.9376639,-4.447261,0.04714914,0,-0.6601382,0.7827759,-4.802204,8.758498E-06,0.6815532,0,0
1355,10,-0.7788143,0.9377814,-4.447085,0.04791335,0,-0.6601382,0.7827759,-4.802204,4.22983E-06,0.0382103,0,0
1370,10,-0.7782697,0.9377255,-4.447119,0.03665712,0,-0.6601384,0.7827758,-4.802204,1.991894E-05,-0.5628111,0,0
1384,10,-0.7775828,0.9375052,-4.447174,0.05272321,0,-0.6601384,0.782776,-4.802204,1.791109E-05,0.8033043,0,0
1397,10,-0.7767482,0.9372096,-4.447262,0.06255686,0,-0.6601382,0.782776,-4.802204,8.381091E-06,0.4916826,0,0
1411,10,-0.776204,0.936809,-4.447383,0.05177096,0,-0.6601382,0.782776,-4.802204,4.495139E-06,-0.539295,0,0
1425,10,-0.7754097,0.9359818,-4.447602,0.08679239,0,-0.6601383,0.7827759,-4.802204,1.253242E-05,1.751072,0,0
1438,10,-0.7743357,0.9347223,-4.447883,0.1187255,0,-0.6601382,0.7827758,-4.802204,1.19218E-05,1.596655,0,0
1452,10,-0.7728852,0.9331641,-4.448262,0.1568704,0,-0.6601383,0.7827759,-4.802204,1.223092E-05,1.907247,0,0
1466,10,-0.7710629,0.9310226,-4.448865,0.210101,0,-0.6601379,0.7827773,-4.802204,0.0001142959,2.661529,0,0
1480,10,-0.7680687,0.9275312,-4.450041,0.3345917,0,-0.660139,0.782777,-4.802204,9.019678E-05,6.224535,0,0
1493,10,-0.7650584,0.9240608,-4.451183,0.3410448,0,-0.6601382,0.782777,-4.802204,6.011693E-05,0.3226563,0,0
1508,10,-0.7624986,0.9207191,-4.452137,0.3050434,0,-0.6601382,0.7827758,-4.802204,8.42528E-05,-1.800072,0,0
1522,10,-0.7606291,0.918064,-4.452703,0.2366933,0,-0.6601759,0.7827817,-4.802208,0.002752201,-3.417504,0,0
1536,10,-0.7590559,0.9160935,-4.452929,0.1830242,0,-0.6609852,0.7825891,-4.801611,0.07401072,-2.683454,0,0
1550,10,-0.757243,0.9139771,-4.453105,0.1999618,0,-0.6609197,0.7825439,-4.801204,0.02971536,0.8468762,0,0
1564,10,-0.7549744,0.9113224,-4.45338,0.253006,0,-0.6608573,0.7824624,-4.801288,0.009575846,2.652212,0,0
1579,10,-0.752344,0.9079566,-4.453905,0.2951539,0,-0.6606574,0.782469,-4.801448,0.01757528,2.107394,0,0
1591,10,-0.7497257,0.9042245,-4.454435,0.3456122,0,-0.6603134,0.782478,-4.801501,0.02621028,2.522917,0,0
1606,10,-0.7470212,0.900028,-4.454903,0.3542835,0,-0.6600723,0.7824718,-4.801445,0.01749828,0.4335657,0,0
1620,10,-0.7447441,0.8956564,-4.455185,0.352386,0,-0.6597632,0.7824512,-4.801352,0.02308957,-0.09487569,0,0
1634,10,-0.7427326,0.8917511,-4.455277,0.3161814,0,-0.6585629,0.7824046,-4.800959,0.09094331,-1.81023,0,0
1648,10,-0.7407542,0.8879344,-4.455057,0.3114435,0,-0.6572617,0.7823485,-4.800718,0.09582974,-0.2368957,0,0
1662,10,-0.7389456,0.8844333,-4.454751,0.2714289,0,-0.6562824,0.7823732,-4.800654,0.06741238,-2.000728,0,0
1675,10,-0.7370643,0.8809636,-4.454409,0.2950523,0,-0.6545181,0.7823159,-4.800721,0.1315603,1.181167,0,0
1689,10,-0.7349755,0.876815,-4.453852,0.3395238,0,-0.6533679,0.7823213,-4.801036,0.08656484,2.223577,0,0
1703,10,-0.7327764,0.8720972,-4.453208,0.3816706,0,-0.653946,0.7820088,-4.80151,0.05896706,2.107337,0,0
1717,10,-0.7306471,0.8670999,-4.452403,0.3848716,0,-0.6553353,0.7819545,-4.801635,0.0978331,0.1600534,0,0
1731,10,-0.7286327,0.8627092,-4.451268,0.3654706,0,-0.6562893,0.7825965,-4.801581,0.08478014,-0.9700492,0,0
1745,10,-0.726666,0.8595213,-4.44986,0.2847173,0,-0.6563504,0.7834731,-4.801468,0.06303631,-4.037669,0,0
1759,10,-0.7249481,0.8570191,-4.448469,0.2411146,0,-0.654672,0.7853115,-4.801345,0.1799906,-2.180135,0,0
1773,10,-0.7233084,0.8557895,-4.446944,0.1791289,0,-0.6519608,0.7873632,-4.801149,0.2387833,-3.099284,0,0
1787,10,-0.7218309,0.8549535,-4.445323,0.1665576,0,-0.6494638,0.7894149,-4.80092,0.2298788,-0.6285638,0,0
1801,10,-0.7205331,0.8534329,-4.443691,0.1891987,0,-0.6472317,0.7921494,-4.800486,0.2607583,1.132054,0,0
1815,10,-0.7191612,0.8509309,-4.442012,0.2373459,0,-0.6445832,0.7967656,-4.799716,0.385494,2.407359,0,0
1828,10,-0.7176975,0.8483644,-4.440217,0.2547158,0,-0.6423604,0.8009397,-4.798569,0.3585636,0.8684948,0,0
1843,10,-0.7160287,0.8465292,-4.438024,0.2322505,0,-0.6412178,0.8058804,-4.797184,0.3687431,-1.123265,0,0
1856,10,-0.7141541,0.8453274,-4.435696,0.2333106,0,-0.6414978,0.8124413,-4.795247,0.495809,0.0530079,0,0
1871,10,-0.7123384,0.8446608,-4.43332,0.2051599,0,-0.6419343,0.8195528,-4.792671,0.5074018,-1.407536,0,0
1885,10,-0.710712,0.8445001,-4.431065,0.2018575,0,-0.6422583,0.8266558,-4.789566,0.5623493,-0.1651205,0,0
1900,10,-0.70941,0.8448981,-4.42895,0.1781852,0,-0.6433935,0.8352655,-4.784775,0.7026567,-1.183616,0,0
1912,10,-0.7083514,0.8448069,-4.426966,0.1716818,0,-0.6440092,0.8433661,-4.780031,0.71762,-0.3251694,0,0
1926,10,-0.7074552,0.8447995,-4.425027,0.1556681,0,-0.6442429,0.8511283,-4.774412,0.6984307,-0.8006864,0,0
1940,10,-0.7067837,0.8450975,-4.423058,0.1473959,0,-0.6443563,0.8583008,-4.767416,0.7028264,-0.4136056,0,0
1954,10,-0.7061839,0.8455768,-4.421166,0.144347,0,-0.6449772,0.8638805,-4.760005,0.6573699,-0.1524478,0,0
1969,10,-0.7058054,0.8462235,-4.419384,0.1376366,0,-0.6460226,0.869667,-4.752297,0.6899433,-0.3355183,0,0
1982,10,-0.7055702,0.846646,-4.417776,0.1225743,0,-0.6451396,0.8760976,-4.744152,0.7603487,-0.7531136,0,0
1996,10,-0.7059137,0.8474456,-4.416203,0.1319805,0,-0.6435726,0.8813851,-4.735491,0.7537916,0.4703097,0,0
2010,10,-0.7059894,0.8482225,-4.414734,0.1202898,0,-0.6431474,0.8851087,-4.727356,0.6477536,-0.5845353,0,0
2024,10,-0.7062985,0.8487973,-4.413538,0.09768715,0,-0.6421062,0.888744,-4.719255,0.6410193,-1.130134,0,0
2038,10,-0.7065995,0.8492413,-4.412561,0.07892954,0,-0.6393028,0.8917519,-4.711266,0.636543,-0.9378802,0,0
2052,10,-0.7066433,0.8497362,-4.411427,0.08643343,0,-0.6366307,0.8924952,-4.704397,0.5170355,0.3751945,0,0
2066,10,-0.7066229,0.8503891,-4.410252,0.09936915,0,-0.6329972,0.8938522,-4.69817,0.5420983,0.6467857,0,0
2079,10,-0.7065861,0.8508832,-4.409119,0.09045988,0,-0.6274033,0.8951821,-4.692376,0.597115,-0.4454635,0,0
2094,10,-0.7063679,0.851401,-4.40803,0.0838335,0,-0.621846,0.8957056,-4.687194,0.5211926,-0.3313188,0,0
2107,10,-0.7061863,0.851951,-4.407053,0.08412885,0,-0.6185288,0.8949556,-4.682318,0.4403497,0.01476742,0,0
2121,10,-0.7058778,0.8524042,-4.406169,0.0763241,0,-0.6161832,0.892963,-4.678534,0.3580155,-0.3902376,0,0
2135,10,-0.7053456,0.8530046,-4.405302,0.0827089,0,-0.6137938,0.8897188,-4.675673,0.3459345,0.3192402,0,0
2149,10,-0.7049108,0.8537095,-4.404486,0.08550995,0,-0.6110569,0.8855658,-4.673529,0.3982591,0.1400523,0,0
2164,10,-0.7044072,0.8542752,-4.403729,0.07289346,0,-0.6079264,0.8819845,-4.6716,0.3495619,-0.6308243,0,0
2177,10,-0.7038801,0.8545476,-4.403042,0.06704394,0,-0.6046826,0.878967,-4.669775,0.3538468,-0.2924763,0,0
2191,10,-0.703367,0.854673,-4.402422,0.05858245,0,-0.6015568,0.8762343,-4.667956,0.325915,-0.4230742,0,0
2205,10,-0.7027624,0.8546044,-4.401994,0.05387354,0,-0.5993581,0.8734901,-4.666156,0.2860563,-0.235446,0,0
2219,10,-0.7020606,0.8543355,-4.401669,0.05948703,0,-0.5981264,0.8705502,-4.664464,0.2621961,0.2806747,0,0
2233,10,-0.7012619,0.8538243,-4.401502,0.06620673,0,-0.5969949,0.8671101,-4.663094,0.2662092,0.3359851,0,0
2246,10,-0.700645,0.853249,-4.40143,0.06296244,0,-0.595039,0.8633705,-4.662137,0.3218351,-0.1622148,0,0
2261,10,-0.7001456,0.8522173,-4.401755,0.08536653,0,-0.5925661,0.8598762,-4.661504,0.3101116,1.120205,0,0
2275,10,-0.6997361,0.850809,-4.402536,0.1151015,0,-0.5897852,0.8573402,-4.661102,0.26215,1.486749,0,0
2289,10,-0.6997782,0.8504859,-4.403061,0.04626164,0,-0.5875661,0.8547202,-4.660172,0.2664702,-3.441994,0,0
2303,10,-0.6985948,0.8493944,-4.403598,0.116029,0,-0.5854301,0.8518603,-4.65902,0.2564428,3.488368,0,0
2316,10,-0.6979661,0.8497741,-4.403262,0.05911146,0,-0.5835086,0.8491672,-4.657686,0.2610685,-2.845877,0,0
2331,10,-0.6974682,0.8508729,-4.402418,0.1063081,0,-0.5821581,0.8467962,-4.656109,0.2275836,2.359831,0,0
2345,10,-0.6971774,0.8520834,-4.401765,0.09927811,0,-0.5812436,0.8450043,-4.653996,0.2060591,-0.351499,0,0
2358,10,-0.6971312,0.8533043,-4.401321,0.09603269,0,-0.5803397,0.8432766,-4.651573,0.2297171,-0.162271,0,0
2373,10,-0.6973522,0.8545628,-4.401016,0.09058458,0,-0.5797793,0.8412567,-4.648526,0.2550552,-0.2724051,0,0
2387,10,-0.6975211,0.8552806,-4.400845,0.05432435,0,-0.5794863,0.8391793,-4.644489,0.3264777,-1.813012,0,0
2401,10,-0.6978196,0.8557481,-4.400776,0.03892459,0,-0.5792049,0.8367602,-4.64016,0.3459527,-0.7699879,0,0
2414,10,-0.6983505,0.8559232,-4.400887,0.04469988,0,-0.5782911,0.8346543,-4.636045,0.3696622,0.2887642,0,0
2428,10,-0.6988046,0.855618,-4.401189,0.04412296,0,-0.5772098,0.833231,-4.631167,0.3666985,-0.02884585,0,0
2442,10,-0.6991916,0.8554667,-4.40145,0.03571044,0,-0.5764287,0.8319342,-4.626503,0.3566978,-0.4206263,0,0
2456,10,-0.7005491,0.8563356,-4.401876,0.1191542,0,-0.575511,0.8305542,-4.621545,0.3736608,4.17219,0,0
2470,10,-0.7015046,0.8573707,-4.402124,0.1015372,0,-0.5748871,0.8279418,-4.616385,0.4129845,-0.8808498,0,0
2484,10,-0.7022897,0.8586949,-4.402141,0.1080845,0,-0.575251,0.8250825,-4.611064,0.4248139,0.3273636,0,0
2497,10,-0.7027751,0.8599753,-4.402056,0.1009862,0,-0.5761389,0.8221731,-4.605606,0.4599733,-0.3549136,0,0
2512,10,-0.7029177,0.86125,-4.401892,0.09201246,0,-0.5779418,0.819044,-4.599835,0.484399,-0.4486889,0,0
2526,10,-0.7030371,0.8623042,-4.401824,0.07661744,0,-0.579703,0.8162881,-4.593956,0.4849019,-0.7697508,0,0
2539,10,-0.702985,0.8632296,-4.401768,0.06628214,0,-0.5808923,0.8135914,-4.588099,0.4679534,-0.5167652,0,0
2553,10,-0.7030494,0.8639795,-4.401756,0.05276043,0,-0.5812043,0.8110883,-4.582509,0.4298826,-0.6760852,0,0
2568,10,-0.7032104,0.8646292,-4.401761,0.04754509,0,-0.5814282,0.8090622,-4.577186,0.4049009,-0.2607673,0,0
2583,10,-0.7034218,0.8653055,-4.401756,0.04944416,0,-0.5819581,0.8076077,-4.571727,0.395909,0.09495374,0,0
2595,10,-0.7037998,0.8660687,-4.401701,0.06798309,0,-0.5829973,0.8075466,-4.565915,0.4703745,0.9269465,0,0
2609,10,-0.704257,0.8667847,-4.401603,0.06070984,0,-0.5839548,0.8079917,-4.55985,0.4370476,-0.3636625,0,0
2623,10,-0.7049507,0.8674754,-4.401565,0.07005925,0,-0.5844483,0.8084773,-4.55332,0.4695856,0.4674707,0,0
2636,10,-0.7059883,0.868264,-4.401631,0.09344869,0,-0.5845249,0.807882,-4.547728,0.4027714,1.169472,0,0
2650,10,-0.7073293,0.869167,-4.401803,0.1173582,0,-0.5850935,0.8069566,-4.542364,0.3950137,1.195476,0,0
2666,10,-0.7088971,0.8700788,-4.402135,0.1269398,0,-0.5860146,0.8066464,-4.537055,0.3716197,0.4790798,0,0
2679,10,-0.7104311,0.8710133,-4.402569,0.1333451,0,-0.5868745,0.8067013,-4.532158,0.3587886,0.3202632,0,0
2692,10,-0.7118928,0.8720236,-4.402949,0.1356085,0,-0.5876039,0.8070664,-4.527278,0.3692494,0.1131736,0,0
2707,10,-0.7132337,0.8730524,-4.403253,0.1199001,0,-0.5886098,0.8078768,-4.522738,0.3295947,-0.7854223,0,0
2720,10,-0.714258,0.8740366,-4.403419,0.1056203,0,-0.5898367,0.8084618,-4.518367,0.33801,-0.7139888,0,0
2734,10,-0.7149264,0.8750937,-4.403371,0.08788207,0,-0.5909963,0.8085126,-4.514233,0.3015445,-0.8869123,0,0
2748,10,-0.7150319,0.8757828,-4.403043,0.05649026,0,-0.591735,0.8083084,-4.511055,0.2395851,-1.56959,0,0
2762,10,-0.7148513,0.8760943,-4.40274,0.03378955,0,-0.5920041,0.8081782,-4.508477,0.1863036,-1.135036,0,0
2776,10,-0.714397,0.8760726,-4.402594,0.03398533,0,-0.5922245,0.8080654,-4.506217,0.1617775,0.009789132,0,0
2790,10,-0.712684,0.8751962,-4.402199,0.1426584,0,-0.5926628,0.8085274,-4.504536,0.1305174,5.433652,0,0
2804,10,-0.7094357,0.8752242,-4.400187,0.2718811,0,-0.5939069,0.8095528,-4.50258,0.1803793,6.461135,0,0
2818,10,-0.7054653,0.8756372,-4.397477,0.3403938,0,-0.5952653,0.8103268,-4.500264,0.1971339,3.425636,0,0
2831,10,-0.6996889,0.8768034,-4.393338,0.530403,0,-0.5966506,0.8107194,-4.498095,0.1917673,9.500462,0,0
2846,10,-0.6940721,0.8784649,-4.388601,0.5377755,0,-0.5980625,0.8107896,-4.496064,0.1766107,0.3686219,0,0
2860,10,-0.6887349,0.8800302,-4.383592,0.531576,0,-0.5995214,0.8105261,-4.493824,0.1907445,-0.309971,0,0
2875,10,-0.6831478,0.8813546,-4.378235,0.5216156,0,-0.6007262,0.809659,-4.491817,0.1658673,-0.4980236,0,0
2888,10,-0.6785773,0.88117,-4.37431,0.4491749,0,-0.6014963,0.8086516,-4.490111,0.1583829,-3.622036,0,0
2903,10,-0.6737844,0.8801641,-4.370443,0.4446467,0,-0.6026219,0.8076621,-4.488183,0.1739867,-0.2264053,0,0
2915,10,-0.6693842,0.8793541,-4.366646,0.4402337,0,-0.6042169,0.8072922,-4.485775,0.2185073,-0.2206519,0,0
